"Date","Track_100","Pred_100","Track_20","Pred_20","Track_200","Pred_200","Track_50","Pred_50","Station"
"2018-08-28 17:14:22",15,0.163236386754049,15,0.167254657027858,15,0.170246395654071,15,0.175699467706136,"P3"
"2018-08-29 17:06:56",117,0.155510209314126,117,0.142859860817506,117,0.170167822650953,117,0.165257738893194,"P3"
"2018-09-02 05:27:06",168,0.176535226436646,168,0.202014450869764,168,0.181749337712893,168,0.156690424405132,"P3"
"2018-09-03 17:15:17",15,0.177716194665659,15,0.22140551739872,15,0.202662743222462,15,0.171893299018344,"P3"
"2018-09-04 17:06:13",117,0.178005581264812,117,0.226976717274415,117,0.202583995029733,117,0.167472696178911,"P3"
"2018-09-08 05:26:24",168,0.164815258793626,168,0.167254657027858,168,0.173225419444811,168,0.165084181050804,"P3"
"2018-09-09 17:14:22",15,0.172424096610726,15,0.207479693430647,15,0.190264059916172,15,0.166193993059524,"P3"
"2018-09-10 17:06:56",117,0.16574902218877,117,0.178373863750846,117,0.174289768380889,117,0.146965754634697,"P3"
"2018-09-14 05:27:06",168,0.183331943855405,168,0.189376735766676,168,0.187068887454352,168,0.163307135260815,"P3"
"2018-09-15 17:15:17",15,0.163236386754049,15,0.165709456680437,15,0.176747366179808,15,0.174154267358715,"P3"
"2018-09-16 17:06:13",117,0.161724028533886,117,0.167254657027858,117,0.177203338910086,117,0.169782256359708,"P3"
"2018-09-20 05:26:24",168,0.175760646489062,168,0.149305405159382,168,0.201468488984439,168,0.132172590294452,"P3"
"2018-09-21 17:14:22",15,0.160386444747754,15,0.136818668284506,15,0.204033792193961,15,0.154179239399951,"P3"
"2018-09-22 17:06:56",117,0.142585381161662,117,0.121847180742596,117,0.173521162338882,117,0.153237354809887,"P3"
"2018-09-26 05:27:06",168,0.145761847258013,168,0.130841056503408,168,0.18341520002537,168,0.162231230570699,"P3"
"2018-09-27 17:15:17",15,0.142585381161662,15,0.121847180742596,15,0.181435125563732,15,0.159775183331455,"P3"
"2018-09-28 17:06:13",117,0.142080748710098,117,0.131880278568337,117,0.172733353991851,117,0.163270452635628,"P3"
"2018-10-02 05:26:24",168,0.1422512285075,168,0.125189149639427,168,0.181783392883407,168,0.155227269688275,"P3"
"2018-10-03 17:14:23",15,0.140018910290131,15,0.121847180742596,15,0.181435125563732,15,0.159775183331455,"P3"
"2018-10-04 17:06:56",117,0.137322504332642,117,0.118232179600594,117,0.172973048781668,117,0.150774018414102,"P3"
"2018-10-08 05:27:07",168,0.161770693234454,168,0.121252100427149,168,0.220597839068358,168,0.146163192366259,"P3"
"2018-10-09 17:15:17",15,0.160226034280065,15,0.121252100427149,15,0.220323490804886,15,0.152701020887827,"P3"
"2018-10-10 17:06:14",117,0.155780751799984,117,0.126244076635846,117,0.212335608523833,117,0.149946721550229,"P3"
"2018-10-14 05:26:25",168,0.164337164105985,168,0.12296324323506,168,0.220597839068358,168,0.147874335174169,"P3"
"2018-10-15 17:14:23",15,0.160226034280065,15,0.119594475673957,15,0.220323490804886,15,0.151043396134635,"P3"
"2018-10-16 17:06:57",117,0.154284317729796,117,0.0973703738005543,117,0.211787494966618,117,0.139638193318398,"P3"
"2018-10-20 05:27:07",168,0.163402500376417,168,0.129517212925831,168,0.150050529542166,168,0.15442830486494,"P3"
"2018-10-21 17:15:18",15,0.155780751799984,15,0.126244076635846,15,0.150445796914728,15,0.156484550071798,"P3"
"2018-10-22 17:06:14",117,0.154284317729796,117,0.0973703738005543,117,0.167598009659678,117,0.139638193318398,"P3"
"2018-10-26 05:26:25",168,0.159891881625903,168,0.126244076635846,168,0.149979615442099,168,0.149946721550229,"P3"
"2018-10-27 17:14:23",15,0.183813572253235,15,0.219914709180038,15,0.209831665587402,15,0.162698338188465,"P3"
"2018-10-28 17:06:57",117,0.182166419243881,117,0.228850820251257,117,0.22482992974016,117,0.153892072843575,"P3"
"2019-05-25 17:15:17",NA,NA,NA,NA,15,0.152495377304378,NA,NA,"P3"
"2019-05-26 17:06:13",NA,NA,NA,NA,117,0.142674899725051,NA,NA,"P3"
"2019-05-30 05:26:02",NA,NA,NA,NA,168,0.135458036385867,NA,NA,"P3"
"2019-05-31 17:14:23",NA,NA,NA,NA,15,0.120860341318392,NA,NA,"P3"
"2019-06-01 17:06:56",NA,NA,NA,NA,117,0.129723331819542,NA,NA,"P3"
"2019-06-05 05:27:06",NA,NA,NA,NA,168,0.115690654304513,NA,NA,"P3"
"2019-06-06 17:15:17",NA,NA,NA,NA,15,0.106231166559383,NA,NA,"P3"
"2019-06-07 17:06:14",NA,NA,NA,NA,117,0.12267968797517,NA,NA,"P3"
"2019-06-12 17:14:23",NA,NA,NA,NA,15,0.130661350619668,NA,NA,"P3"
"2019-06-13 17:06:57",NA,NA,NA,NA,117,0.128560617464182,NA,NA,"P3"
"2019-06-17 05:27:07",NA,NA,NA,NA,168,0.115817922444515,NA,NA,"P3"
"2019-06-18 17:15:18",15,0.134971470719263,NA,NA,15,0.123164532009547,NA,NA,"P3"
"2019-06-19 17:06:15",117,0.1328729443946,NA,NA,117,0.123871509385748,NA,NA,"P3"
"2019-06-23 05:26:03",168,0.125495174507881,NA,NA,168,0.116004991129756,NA,NA,"P3"
"2019-06-25 17:06:58",117,0.14289232823464,NA,NA,117,0.129183635944529,NA,NA,"P3"
"2019-06-29 05:27:08",168,0.110782280555788,168,0.185431739042008,168,0.130800733225034,168,0.166824060341271,"P3"
"2019-06-30 17:15:19",15,0.117824634146427,15,0.185431739042008,15,0.121819544709305,15,0.163923543758673,"P3"
"2019-07-01 17:06:15",117,0.128261758148449,117,0.195117725617085,117,0.11790731707971,117,0.145321875352348,"P3"
"2019-07-05 05:26:04",168,0.174204605024695,168,0.204019051552039,168,0.171385530133662,168,0.146115833045222,"P3"
"2019-07-06 17:14:25",15,0.186674194245355,15,0.222198090956811,15,0.173769550341329,15,0.169728807337507,"P3"
"2019-07-07 17:06:58",117,0.140382225994568,117,0.165967726954583,117,0.157180868345306,117,0.157282252156966,"P3"
