"Date","Track_20","Pred_20","Track_500","Pred_500","Station"
"2017-10-09 17:06:50",117,0.189638596773376,117,0.208857413898604,"M1"
"2017-10-13 05:26:35",168,0.189551273742137,168,0.222017066607161,"M1"
"2017-10-14 17:14:54",15,0.130665881763533,15,0.189226286956896,"M1"
"2017-10-15 17:06:07",117,0.194383948126143,117,0.214841602312208,"M1"
"2017-10-19 05:26:01",168,0.124809455690965,168,0.177115589910064,"M1"
"2017-10-20 17:14:16",15,0.160700327735547,15,0.208857413898604,"M1"
"2017-10-21 17:06:50",117,0.171188132862544,117,0.208857413898604,"M1"
"2017-10-25 05:26:35",168,0.196533092309476,168,0.216497126296176,"M1"
"2017-10-26 17:14:54",15,0.18644956844095,15,0.217164708342668,"M1"
"2017-10-27 17:06:07",117,0.201017248970506,117,0.26207770894929,"M1"
"2017-10-31 05:26:02",168,0.138950830950081,168,0.163574457520439,"M1"
"2017-11-01 17:14:16",15,0.164698326342655,15,0.203730363842411,"M1"
"2017-11-02 17:06:50",117,0.183489334234363,117,0.211180519929064,"M1"
"2017-11-06 05:26:35",168,0.22924234994113,168,0.250112264500242,"M1"
"2017-11-07 17:14:54",15,0.169242630790892,15,0.181797561838815,"M1"
"2017-11-08 17:06:07",117,0.183489334234363,117,0.211180519929064,"M1"
"2017-11-12 05:26:01",168,0.198248700088863,168,0.264938566683295,"M1"
"2017-11-13 17:14:16",15,0.150829098799648,15,0.17301805908683,"M1"
"2017-11-14 17:06:50",117,0.183489334234363,117,0.211180519929064,"M1"
"2018-06-28 05:26:03",168,0.237356531596152,168,0.196878439527514,"M1"
"2018-06-30 17:06:52",117,0.261386887686055,117,0.175662497806078,"M1"
"2018-07-04 05:26:37",168,0.24920255729794,168,0.167074218066518,"M1"
"2018-07-05 17:15:13",15,0.255174307115002,15,0.167074218066518,"M1"
"2018-07-06 17:06:09",117,0.243983441405519,117,0.177660758598513,"M1"
"2018-07-10 05:25:55",168,0.229131168626641,168,0.161272016943848,"M1"
"2018-07-11 17:14:19",15,0.254251616162697,15,0.174998924457443,"M1"
"2018-07-12 17:06:53",117,0.246400630908715,117,0.162773481509356,"M1"
"2018-07-16 05:26:38",168,0.151774623409492,168,0.163223798041727,"M1"
"2018-07-17 17:15:14",15,0.121844581036037,15,0.168139271423882,"M1"
"2018-07-18 17:06:10",117,0.123782087634334,117,0.172563509836008,"M1"
"2018-07-22 05:25:56",168,0.166328867069357,168,0.159798260018257,"M1"
"2018-07-23 17:14:20",15,0.166328867069357,15,0.145953018025596,"M1"
"2018-07-24 17:06:53",117,0.162855191173015,117,0.157943667237738,"M1"
"2018-07-28 05:26:39",168,0.101635503182199,168,0.157848833847481,"M1"
"2018-07-29 17:15:14",15,0.126719699836367,15,0.166278001014692,"M1"
"2018-07-30 17:06:11",117,0.122804894071383,117,0.149378556049067,"M1"
"2018-08-03 05:25:57",168,0.128401726444768,168,0.162596397932603,"M1"
"2018-08-04 17:14:20",15,0.125551635956915,15,0.149378556049067,"M1"
"2018-08-05 17:06:54",117,0.101537592572025,117,0.159454731774393,"M1"
"2018-08-09 05:26:39",168,0.1277265575444,168,0.205427458135898,"M1"
"2018-08-10 17:15:15",15,0.115632206282997,15,0.161939836873003,"M1"
"2018-08-11 17:06:11",117,0.123246023940024,117,0.163350057150377,"M1"
"2018-08-15 05:25:57",168,0.117313358730025,168,0.162765702823893,"M1"
"2018-08-16 17:14:21",15,0.131756472570863,15,0.157943667237738,"M1"
"2018-08-17 17:06:55",117,0.123246023940024,117,0.163350057150377,"M1"
"2018-08-21 05:26:40",168,0.126780205239857,168,0.178967854675787,"M1"
"2018-08-22 17:15:16",15,0.126780205239857,15,0.187177663327239,"M1"
"2018-08-23 17:06:12",117,0.127080088727322,117,0.174250962126326,"M1"
"2018-08-27 05:25:58",168,0.144508605783688,168,0.183863540423195,"M1"
"2018-08-28 17:14:22",15,0.142187389701356,15,0.202092175806269,"M1"
"2018-08-29 17:06:56",117,0.131687957458912,117,0.169735850265951,"M1"
"2018-09-02 05:26:41",168,0.142187389701356,168,0.200098855567525,"M1"
"2018-09-03 17:15:17",15,0.143772687151327,15,0.183771797365094,"M1"
"2018-09-04 17:06:13",117,0.139515642188282,117,0.196096775118324,"M1"
"2018-09-08 05:25:59",168,0.141802613011746,168,0.208368682955882,"M1"
"2018-09-09 17:14:22",15,0.138257024980432,15,0.208368682955882,"M1"
"2018-09-10 17:06:56",117,0.160592808679021,117,0.219002922844845,"M1"
"2018-09-14 05:26:41",168,0.14898199848427,168,0.218191171492381,"M1"
"2018-09-15 17:15:17",15,0.144233796778094,15,0.192041624753451,"M1"
"2018-09-16 17:06:13",117,0.100103865828484,117,0.15663136145339,"M1"
"2018-09-20 05:25:59",168,0.1490404921769,168,0.18736242588782,"M1"
"2018-09-21 17:14:22",15,0.143426756449491,15,0.185485808963436,"M1"
"2018-09-22 17:06:56",117,0.0962074266247595,117,0.160256984825668,"M1"
