Date;Track;SM;Coordinates
2015-06-15 17:14:51;15;23.386670635498753;(10.69699228, 46.74048467)
2015-06-27 17:14:52;15;24.99664405953875;(10.69699228, 46.74048467)
2015-07-09 17:14:51;15;24.99664405953875;(10.69699228, 46.74048467)
2015-07-21 17:14:52;15;24.76857636228911;(10.69699228, 46.74048467)
2015-08-02 17:14:43;15;20.406179395913348;(10.69699228, 46.74048467)
2015-08-14 17:14:54;15;20.936863264005062;(10.69699228, 46.74048467)
2015-08-26 17:14:54;15;21.61645795534244;(10.69699228, 46.74048467)
2015-09-07 17:14:55;15;20.977571250031055;(10.69699228, 46.74048467)
2016-07-27 17:14:51;15;18.62240464055992;(10.69699228, 46.74048467)
2016-08-08 17:14:52;15;21.27751518569282;(10.69699228, 46.74048467)
2017-05-29 17:14:10;15;22.072134870008632;(10.69699228, 46.74048467)
2017-06-04 17:14:48;15;21.72573826614135;(10.69699228, 46.74048467)
2017-06-10 17:14:11;15;22.06103741661292;(10.69699228, 46.74048467)
2017-06-16 17:14:49;15;21.488838044284165;(10.69699228, 46.74048467)
2017-06-22 17:14:11;15;20.694168652181194;(10.69699228, 46.74048467)
2017-06-28 17:14:50;15;20.701940752930636;(10.69699228, 46.74048467)
2017-07-04 17:14:12;15;21.88335961614225;(10.69699228, 46.74048467)
2017-07-10 17:14:50;15;18.214962435807152;(10.69699228, 46.74048467)
2017-07-16 17:14:13;15;18.690049813229113;(10.69699228, 46.74048467)
2017-07-22 17:14:51;15;22.176887968509917;(10.69699228, 46.74048467)
2017-07-28 17:14:13;15;20.655977256851482;(10.69699228, 46.74048467)
2017-08-03 17:14:52;15;20.781806223781395;(10.69699228, 46.74048467)
2017-08-09 17:14:14;15;23.04224198901197;(10.69699228, 46.74048467)
2017-08-15 17:14:52;15;21.771484791878702;(10.69699228, 46.74048467)
2017-08-21 17:14:14;15;21.559296581584324;(10.69699228, 46.74048467)
2017-08-27 17:14:53;15;20.47688025304351;(10.69699228, 46.74048467)
2017-09-02 17:14:15;15;20.885126497592843;(10.69699228, 46.74048467)
2017-09-08 17:14:53;15;17.59578401285939;(10.69699228, 46.74048467)
2018-07-05 17:15:13;15;27.07807033738272;(10.69699228, 46.74048467)
2018-07-11 17:14:19;15;28.770258346710282;(10.69699228, 46.74048467)
2018-07-17 17:15:14;15;28.2289582405514;(10.69699228, 46.74048467)
2018-07-23 17:14:20;15;30.641405434707714;(10.69699228, 46.74048467)
2018-09-03 17:15:17;15;22.7313783084594;(10.69699228, 46.74048467)
2018-09-09 17:14:22;15;21.772513261076966;(10.69699228, 46.74048467)
2018-09-15 17:15:17;15;21.44996540481522;(10.69699228, 46.74048467)
2018-09-21 17:14:22;15;21.44191495772899;(10.69699228, 46.74048467)
2018-09-27 17:15:17;15;19.980991543048106;(10.69699228, 46.74048467)
2018-10-03 17:14:23;15;19.980991543048106;(10.69699228, 46.74048467)
