Date;Track;SM;Coordinates
2015-10-01 17:14:55;15;22.8177527780853;(10.5798452, 46.6862577)
2015-10-13 17:14:55;15;23.02146686537319;(10.5798452, 46.6862577)
2015-10-25 17:14:55;15;26.67084357025211;(10.5798452, 46.6862577)
2015-11-06 17:14:55;15;26.397714666422956;(10.5798452, 46.6862577)
2015-11-18 17:14:50;15;20.80845838329084;(10.5798452, 46.6862577)
2015-11-30 17:14:55;15;15.193963236475494;(10.5798452, 46.6862577)
2015-12-12 17:14:49;15;16.50629219448991;(10.5798452, 46.6862577)
2015-12-24 17:14:54;15;15.15217895552745;(10.5798452, 46.6862577)
2016-07-15 17:14:50;15;19.485118669911465;(10.5798452, 46.6862577)
2016-09-13 17:14:53;15;18.15616177572837;(10.5798452, 46.6862577)
2016-09-25 17:14:54;15;18.197492726322267;(10.5798452, 46.6862577)
2016-10-07 17:14:54;15;17.656043686752632;(10.5798452, 46.6862577)
2016-10-19 17:14:54;15;17.1908536072993;(10.5798452, 46.6862577)
2016-10-31 17:14:54;15;17.291222495712432;(10.5798452, 46.6862577)
2016-11-12 17:14:54;15;17.671072224956276;(10.5798452, 46.6862577)
2016-11-24 17:14:54;15;23.354473501186902;(10.5798452, 46.6862577)
2016-12-06 17:14:53;15;18.336058230990083;(10.5798452, 46.6862577)
2016-12-18 17:14:53;15;18.336058230990083;(10.5798452, 46.6862577)
2016-12-30 17:14:52;15;18.075382776034782;(10.5798452, 46.6862577)
2017-01-11 17:14:51;15;17.413519241684142;(10.5798452, 46.6862577)
2017-03-24 17:14:50;15;25.249752384354935;(10.5798452, 46.6862577)
2017-03-30 17:14:07;15;23.14989266184134;(10.5798452, 46.6862577)
2017-04-05 17:14:51;15;23.18972859234045;(10.5798452, 46.6862577)
2017-04-11 17:14:07;15;24.488774658037343;(10.5798452, 46.6862577)
2017-04-17 17:14:51;15;15.380315855986403;(10.5798452, 46.6862577)
2017-04-23 17:14:08;15;16.421581641309515;(10.5798452, 46.6862577)
2017-04-29 17:14:52;15;20.416888151871888;(10.5798452, 46.6862577)
2017-05-05 17:14:09;15;20.19092588051235;(10.5798452, 46.6862577)
2017-09-08 17:14:53;15;19.388298530053238;(10.5798452, 46.6862577)
2017-09-14 17:14:16;15;23.864942582379285;(10.5798452, 46.6862577)
2017-09-20 17:14:54;15;24.061876918590876;(10.5798452, 46.6862577)
