"Date","Track_100m","Pred_100m","Track_200m","Pred_200m","Track_500m","Pred_500m","Track_50m","Pred_50m","Station"
"2014-10-17 05:26:30",168,0.226595357178041,168,0.179183425805896,168,0.199546570186069,168,0.208674483204037,"P1"
"2014-11-10 05:26:16",168,0.218245356011563,168,0.177242770969923,168,0.199546570186069,168,0.200324482037559,"P1"
"2015-05-29 17:06:43",NA,NA,NA,NA,117,0.123608465667185,NA,NA,"P1"
"2015-06-02 05:26:31",NA,NA,NA,NA,168,0.141562137497872,NA,NA,"P1"
"2015-06-03 17:14:51",NA,NA,NA,NA,15,0.124336691815698,NA,NA,"P1"
"2015-06-10 17:06:44",NA,NA,NA,NA,117,0.126820039244643,NA,NA,"P1"
"2015-06-14 05:26:42",NA,NA,NA,NA,168,0.127311089003832,NA,NA,"P1"
"2015-06-15 17:14:51",NA,NA,NA,NA,15,0.127311089003832,NA,NA,"P1"
"2015-06-22 17:06:45",117,0.135259908134827,117,0.140909224830541,117,0.106163295779882,117,0.156275516047872,"P1"
"2015-06-26 05:26:42",168,0.174399199083563,168,0.157262218779,168,0.105792223897093,168,0.176410870720855,"P1"
"2015-06-27 17:14:52",15,0.161943848536456,15,0.152473158494078,15,0.100407768721653,15,0.163270367504961,"P1"
"2015-08-13 05:26:44",168,0.20419992850886,168,0.184118580246238,168,0.116880120407184,168,0.21627558410471,"P1"
"2015-08-14 17:14:54",15,0.174811839727892,15,0.148218613386011,15,0.115613939050853,15,0.180235717393075,"P1"
"2015-08-25 05:26:45",168,0.196625437468524,168,0.185890619209468,168,0.158525258519026,168,0.228845111546121,"P1"
"2015-08-26 17:14:54",15,0.187469304268126,15,0.186907260873843,15,0.140459175439198,15,0.212420735838019,"P1"
"2015-09-30 05:26:46",168,0.155956816305354,168,0.162036357397056,NA,NA,168,0.16832311933358,"P1"
"2015-10-01 17:14:55",15,0.157012195710053,15,0.161218541320474,NA,NA,15,0.178826481539108,"P1"
"2015-10-12 05:26:46",168,0.173381230261963,168,0.170440030276576,168,0.13824807946666,168,0.206950269548394,"P1"
"2015-10-13 17:14:55",15,0.187416998209167,15,0.175347628245121,15,0.14121838848635,15,0.207617041001853,"P1"
"2015-10-20 17:06:54",117,0.220012018712723,117,0.21514242314716,117,0.182373436706055,117,0.253231531239156,"P1"
"2015-10-24 05:26:40",168,0.209517216918041,168,0.173172188692335,168,0.167185356734132,168,0.214642269734965,"P1"
"2015-10-25 17:14:55",15,0.249691249462393,15,0.205575799413399,15,0.188315417099607,15,0.222530945492822,"P1"
"2015-11-01 17:06:54",117,0.256719304567713,117,0.206215902914176,117,0.171113305697081,117,0.242985194826379,"P1"
"2015-11-05 05:26:40",168,0.221340699095973,168,0.184133708928511,168,0.155052349216767,168,0.225120275005064,"P1"
"2015-11-06 17:14:55",15,0.259476130612059,15,0.219303382111242,15,0.176156603362472,15,0.234491705408806,"P1"
"2015-11-17 05:26:45",168,0.207753349654592,168,0.177312716951998,168,0.156924160147279,168,0.225040033202377,"P1"
"2015-11-18 17:14:50",15,0.244628552561806,15,0.206890564181021,15,0.169544515555199,15,0.243497563667324,"P1"
"2015-11-25 17:06:53",117,0.161146825352426,117,0.142448042026361,117,0.136109742713024,117,0.165657618264279,"P1"
"2015-11-29 05:26:44",168,0.145266095233687,168,0.129988862670397,168,0.140529080828965,168,0.150703198639548,"P1"
"2015-11-30 17:14:55",15,0.161548273182948,15,0.143355460328081,15,0.14028551843959,15,0.159535962272173,"P1"
"2015-12-07 17:06:53",117,0.144864647403165,117,0.129988862670397,117,0.140529080828965,117,0.150703198639548,"P1"
"2015-12-12 17:14:49",15,0.161753848593576,15,0.142127619754364,15,0.146192890404561,15,0.156690851484878,"P1"
"2015-12-19 17:06:53",117,0.165344637778416,117,0.139441000147007,117,0.144181670853561,117,0.156690851484878,"P1"
"2015-12-23 05:26:43",168,0.146659107851542,168,0.139441000147007,168,0.144181670853561,168,0.158293588780777,"P1"
"2015-12-24 17:14:54",15,0.145471670644315,15,0.138735042039124,15,0.142662971073683,15,0.154901011065537,"P1"
"2016-01-04 05:26:43",168,0.171116728239487,168,0.148811069615943,168,0.141773552288621,168,0.168998467179015,"P1"
"2016-01-12 17:06:52",117,0.247831154255375,117,0.211996323514171,117,0.185259914218655,117,0.218697663383531,"P1"
"2016-01-16 05:26:43",168,0.185078801392811,168,0.191125634455792,168,0.14279907346028,168,0.206777991791533,"P1"
"2016-06-28 17:06:40",117,0.191827070406846,117,0.177856501033998,117,0.138361058947971,117,0.171780500703069,"P1"
"2016-07-14 05:26:39",NA,NA,NA,NA,168,0.104407322886848,NA,NA,"P1"
"2016-07-15 17:14:50",NA,NA,NA,NA,15,0.109291837261319,NA,NA,"P1"
