"Date","Track_500","Pred_500","Station"
"2020-09-04 17:15:29",15,0.163419069790837,"M5"
"2020-09-10 17:14:35",15,0.169556437647637,"M5"
"2020-09-16 17:15:30",15,0.172002574579552,"M5"
"2020-09-22 17:14:35",15,0.224095823342522,"M5"
"2020-09-28 17:15:30",15,0.224715841748249,"M5"
"2020-10-04 17:14:35",15,0.22758941322992,"M5"
"2020-10-10 17:15:30",15,0.221948189530013,"M5"
"2020-10-22 17:15:30",15,0.216922213579728,"M5"
"2020-10-28 17:14:36",15,0.219602451791086,"M5"
"2020-11-03 17:15:30",15,0.228571817012567,"M5"
"2020-11-09 17:14:35",15,0.200904064151255,"M5"
"2020-11-15 17:15:30",15,0.167141564117557,"M5"
"2020-11-21 17:14:35",15,0.163966809103475,"M5"
"2020-11-27 17:15:29",15,0.159869278280241,"M5"
"2021-09-23 17:15:36",15,0.175408423473437,"M5"
"2021-09-29 17:14:41",15,0.175210666764571,"M5"
"2021-10-05 17:15:36",15,0.255557167901103,"M5"
"2021-10-11 17:14:41",15,0.153486259118649,"M5"
"2021-10-17 17:15:36",15,0.153486259118649,"M5"
"2021-10-23 17:14:42",15,0.133551196961848,"M5"
"2021-10-29 17:15:36",15,0.133351200322633,"M5"
"2022-05-09 17:15:34",15,0.178323638836692,"M5"
"2022-05-21 17:15:35",15,0.185481819187228,"M5"
"2022-07-08 17:15:38",15,0.191982592077645,"M5"
"2022-07-20 17:15:39",15,0.198579617043871,"M5"
"2022-08-01 17:15:39",15,0.190281238106101,"M5"
"2022-08-25 17:15:41",15,0.178201701298678,"M5"
"2022-09-06 17:15:42",15,0.191172773663322,"M5"
"2022-09-18 17:15:41",15,0.191172773663322,"M5"
"2022-09-30 17:15:42",15,0.19748454606718,"M5"
"2022-10-12 17:15:42",15,0.181726275027016,"M5"
"2022-10-24 17:15:42",15,0.216740035685018,"M5"
"2015-07-28 17:06:46",117,0.206463016073586,"M5"
"2015-10-20 17:06:54",117,0.247305808133078,"M5"
"2015-11-01 17:06:54",117,0.18281098037104,"M5"
"2015-11-25 17:06:53",117,0.133040963932755,"M5"
"2015-12-07 17:06:53",117,0.133040963932755,"M5"
"2015-12-19 17:06:53",117,0.176556662080967,"M5"
"2016-09-08 17:06:43",117,0.176237432241861,"M5"
"2016-09-20 17:06:44",117,0.175348697649387,"M5"
"2016-09-26 17:06:02",117,0.142510945202941,"M5"
"2016-10-02 17:06:44",117,0.261345835419364,"M5"
"2016-10-14 17:06:44",117,0.288408276000989,"M5"
"2016-10-26 17:06:44",117,0.277022469695629,"M5"
"2016-11-07 17:06:44",117,0.286911178033309,"M5"
"2016-12-25 17:06:43",117,0.221341709972915,"M5"
"2017-01-06 17:06:41",117,0.215846117182872,"M5"
"2017-03-25 17:05:58",117,0.22157788521506,"M5"
"2017-03-31 17:06:41",117,0.224299200514806,"M5"
"2017-04-06 17:05:58",117,0.22157788521506,"M5"
"2017-04-12 17:06:41",117,0.220255017156497,"M5"
"2017-04-18 17:05:59",117,0.151485891508163,"M5"
"2017-05-12 17:06:00",117,0.170773228008004,"M5"
"2017-05-18 17:06:43",117,0.158379631754395,"M5"
"2017-05-24 17:06:00",117,0.140212583450913,"M5"
"2017-05-30 17:06:44",117,0.183798513960442,"M5"
"2017-06-05 17:06:01",117,0.178989255376358,"M5"
"2017-06-11 17:06:45",117,0.16474915367819,"M5"
"2017-06-17 17:06:02",117,0.162285258045819,"M5"
"2017-06-23 17:06:45",117,0.150834369263453,"M5"
"2017-06-29 17:06:02",117,0.230548311594598,"M5"
"2017-08-22 17:06:48",117,0.202582186644102,"M5"
"2017-08-28 17:06:06",117,0.162151757170843,"M5"
"2017-09-03 17:06:49",117,0.213959144604922,"M5"
"2017-09-09 17:06:06",117,0.197365831452223,"M5"
"2017-09-15 17:06:49",117,0.211129980321597,"M5"
"2017-09-21 17:06:07",117,0.207636390434199,"M5"
"2017-09-27 17:06:50",117,0.210956184228057,"M5"
"2017-10-03 17:06:07",117,0.215783153692746,"M5"
"2017-10-09 17:06:50",117,0.171036451187596,"M5"
"2017-10-15 17:06:07",117,0.174883694103839,"M5"
"2017-10-21 17:06:50",117,0.157053788465173,"M5"
"2017-10-27 17:06:07",117,0.194474231482363,"M5"
"2017-11-02 17:06:50",117,0.169716181443602,"M5"
"2017-11-08 17:06:07",117,0.222824326588474,"M5"
"2017-11-14 17:06:50",117,0.186685433557375,"M5"
"2018-06-18 17:06:51",117,0.183473543395609,"M5"
"2018-06-24 17:06:09",117,0.163266232165569,"M5"
"2018-06-30 17:06:52",117,0.17739415970675,"M5"
"2018-07-06 17:06:09",117,0.179039506049125,"M5"
"2018-07-12 17:06:53",117,0.145026972053482,"M5"
"2018-07-18 17:06:10",117,0.131584113860138,"M5"
"2018-07-24 17:06:53",117,0.169391264197961,"M5"
"2018-07-30 17:06:11",117,0.146430863888305,"M5"
"2018-08-05 17:06:54",117,0.157462623959683,"M5"
"2018-08-11 17:06:11",117,0.149317776083512,"M5"
"2018-08-17 17:06:55",117,0.149092841850185,"M5"
"2018-08-23 17:06:12",117,0.178568956355397,"M5"
"2018-08-29 17:06:56",117,0.163994925682662,"M5"
"2018-09-04 17:06:13",117,0.219523076484073,"M5"
"2018-09-10 17:06:56",117,0.159384392744599,"M5"
"2018-09-16 17:06:13",117,0.173512652351426,"M5"
"2018-09-22 17:06:56",117,0.182727323951745,"M5"
"2018-09-28 17:06:13",117,0.15133445539674,"M5"
"2018-10-04 17:06:56",117,0.145821197988179,"M5"
"2018-10-10 17:06:14",117,0.121658144920123,"M5"
"2018-10-16 17:06:57",117,0.121658144920123,"M5"
"2018-10-22 17:06:14",117,0.118615040230688,"M5"
"2018-10-28 17:06:57",117,0.234967911585875,"M5"
"2019-07-07 17:06:58",117,0.158477877463214,"M5"
"2019-07-13 17:06:16",117,0.161909846769262,"M5"
"2019-07-19 17:06:59",117,0.156715378994421,"M5"
"2019-07-25 17:06:17",117,0.156715378994421,"M5"
"2019-08-18 17:06:18",117,0.222751408797231,"M5"
"2019-08-24 17:07:01",117,0.242484694548103,"M5"
"2019-08-30 17:06:19",117,0.187749213249143,"M5"
"2019-09-05 17:07:02",117,0.260792159981778,"M5"
"2019-09-11 17:06:19",117,0.212060658467512,"M5"
"2019-09-17 17:07:02",117,0.194673609300659,"M5"
"2019-09-29 17:07:03",117,0.198000825570267,"M5"
"2019-10-05 17:06:20",117,0.197570543412541,"M5"
"2019-10-11 17:07:03",117,0.169299182928791,"M5"
"2019-10-17 17:06:20",117,0.17328164389247,"M5"
"2019-10-23 17:07:03",117,0.200564232263848,"M5"
"2019-10-29 17:06:20",117,0.237566163324112,"M5"
"2020-05-08 17:06:19",117,0.177840743256011,"M5"
"2020-05-14 17:07:02",117,0.177840743256011,"M5"
"2020-05-20 17:06:19",117,0.165949964917098,"M5"
"2020-05-26 17:07:03",117,0.167979764013247,"M5"
"2020-08-06 17:07:07",117,0.178568072210141,"M5"
"2020-08-12 17:06:24",117,0.189616279997827,"M5"
"2020-08-18 17:07:07",117,0.149797039984652,"M5"
"2020-08-24 17:06:25",117,0.210200817454081,"M5"
"2020-08-30 17:07:08",117,0.220776029548665,"M5"
"2020-09-05 17:06:26",117,0.173821506899103,"M5"
"2020-09-11 17:07:09",117,0.163714102316739,"M5"
"2020-09-17 17:06:26",117,0.172904791807368,"M5"
"2020-09-23 17:07:09",117,0.208701477923939,"M5"
"2020-09-29 17:06:26",117,0.217926861421797,"M5"
"2020-10-05 17:07:09",117,0.213825264360546,"M5"
"2020-10-11 17:06:26",117,0.214792930467672,"M5"
"2020-10-17 17:07:09",117,0.261683012205915,"M5"
"2020-10-23 17:06:26",117,0.23627621989751,"M5"
"2020-10-29 17:07:09",117,0.243866578182584,"M5"
"2020-11-04 17:06:26",117,0.233818744201357,"M5"
"2020-11-10 17:07:09",117,0.221194852244285,"M5"
"2020-11-16 17:06:26",117,0.200904064151255,"M5"
"2020-11-22 17:07:09",117,0.171098491379631,"M5"
"2020-11-28 17:06:26",117,0.159869278280241,"M5"
"2021-09-24 17:06:45",117,0.172333767027335,"M5"
"2021-09-30 17:07:15",117,0.171848047591738,"M5"
"2021-10-06 17:06:45",117,0.23336188657034,"M5"
"2021-10-12 17:07:15",117,0.166764830794309,"M5"
"2021-10-18 17:06:46",117,0.166764830794309,"M5"
"2021-10-24 17:07:15",117,0.133351200322633,"M5"
"2021-10-30 17:06:45",117,0.136208700636285,"M5"
"2022-05-16 17:07:14",117,0.211200775237011,"M5"
"2022-05-28 17:07:14",117,0.150309545190056,"M5"
"2022-07-15 17:07:18",117,0.199297194004304,"M5"
"2022-07-27 17:07:18",117,0.184653640106788,"M5"
"2022-09-01 17:07:20",117,0.171002320307221,"M5"
"2022-09-13 17:07:21",117,0.176720967295887,"M5"
"2022-09-25 17:07:21",117,0.200575060635466,"M5"
"2022-10-07 17:07:21",117,0.170741988727246,"M5"
"2022-10-19 17:07:21",117,0.169694585581904,"M5"
"2022-10-31 17:07:21",117,0.177144741668557,"M5"
"2015-07-20 05:26:37",168,0.240659550302259,"M5"
"2015-08-01 05:26:43",168,0.213839980841869,"M5"
"2015-08-13 05:26:44",168,0.20957136541317,"M5"
"2015-08-25 05:26:45",168,0.225007826952442,"M5"
"2015-09-06 05:26:45",168,0.221988122029666,"M5"
"2015-09-18 05:26:45",168,0.226214689336913,"M5"
"2015-10-24 05:26:40",168,0.199223936486568,"M5"
"2015-11-05 05:26:40",168,0.212926882755015,"M5"
"2015-11-17 05:26:45",168,0.16223040611531,"M5"
"2015-11-29 05:26:44",168,0.133334989215786,"M5"
"2015-12-23 05:26:43",168,0.190679033766296,"M5"
"2016-09-12 05:26:42",168,0.22465423150706,"M5"
"2016-09-24 05:26:43",168,0.195837242261728,"M5"
"2016-09-30 05:26:04",168,0.186261268320354,"M5"
"2016-10-06 05:26:43",168,0.142510945202941,"M5"
"2016-10-18 05:26:43",168,0.181862625001384,"M5"
"2016-10-30 05:26:43",168,0.166901312138092,"M5"
"2016-11-11 05:26:43",168,0.193986295365354,"M5"
"2016-12-17 05:26:42",168,0.195689822767987,"M5"
"2016-12-29 05:26:42",168,0.213747381075921,"M5"
"2017-01-10 05:26:40",168,0.218348494647603,"M5"
"2017-03-23 05:26:39",168,0.22494611769891,"M5"
"2017-03-29 05:25:55",168,0.226498937266392,"M5"
"2017-04-04 05:26:40",168,0.23053366263619,"M5"
"2017-04-10 05:25:56",168,0.231886889520513,"M5"
"2017-04-16 05:26:40",168,0.169316385974681,"M5"
"2017-04-22 05:25:56",168,0.151485891508163,"M5"
"2017-05-10 05:26:42",168,0.177516448593922,"M5"
"2017-05-16 05:26:03",168,0.177516448593922,"M5"
"2017-05-22 05:26:42",168,0.162404977702041,"M5"
"2017-05-28 05:26:03",168,0.196549843747173,"M5"
"2017-06-03 05:26:29",168,0.160348029392733,"M5"
"2017-06-09 05:25:56",168,0.18161890521177,"M5"
"2017-06-15 05:26:30",168,0.250621154691778,"M5"
"2017-06-21 05:25:56",168,0.187382093179284,"M5"
"2017-06-27 05:26:30",168,0.230548311594598,"M5"
"2017-07-03 05:25:57",168,0.223434704972443,"M5"
"2017-08-26 05:26:34",168,0.176636976828602,"M5"
"2017-09-01 05:26:00",168,0.213959144604922,"M5"
"2017-09-07 05:26:34",168,0.193015160749575,"M5"
"2017-09-13 05:26:01",168,0.1888120907865,"M5"
"2017-09-19 05:26:35",168,0.211754652482268,"M5"
"2017-09-25 05:26:01",168,0.203414874164319,"M5"
"2017-10-01 05:26:35",168,0.219336532323492,"M5"
"2017-10-07 05:26:01",168,0.178847707188358,"M5"
"2017-10-13 05:26:35",168,0.162506543851066,"M5"
"2017-10-19 05:26:01",168,0.177425551579377,"M5"
"2017-10-25 05:26:35",168,0.142706512503936,"M5"
"2017-10-31 05:26:02",168,0.123477827589204,"M5"
"2017-11-06 05:26:35",168,0.219659654469265,"M5"
"2017-11-12 05:26:01",168,0.219659654469265,"M5"
"2018-06-22 05:26:37",168,0.180769172589553,"M5"
"2018-06-28 05:26:03",168,0.183473543395609,"M5"
"2018-07-04 05:26:37",168,0.188655116029487,"M5"
"2018-07-10 05:26:20",168,0.14655745175,"M5"
"2018-07-16 05:26:38",168,0.176902258908748,"M5"
"2018-07-22 05:26:21",168,0.195534895722789,"M5"
"2018-07-28 05:26:39",168,0.173509526246029,"M5"
"2018-08-03 05:26:22",168,0.173509526246029,"M5"
"2018-08-09 05:26:39",168,0.171147004529325,"M5"
"2018-08-15 05:26:22",168,0.147261209071389,"M5"
"2018-08-21 05:26:40",168,0.184124670905072,"M5"
"2018-08-27 05:26:23",168,0.165403674270132,"M5"
"2018-09-02 05:26:41",168,0.257182956422592,"M5"
"2018-09-08 05:26:24",168,0.209352687673006,"M5"
"2018-09-14 05:26:41",168,0.209352687673006,"M5"
"2018-09-20 05:26:24",168,0.201697760412176,"M5"
"2018-09-26 05:26:41",168,0.153950725732328,"M5"
"2018-10-02 05:26:24",168,0.155452717444809,"M5"
"2018-10-08 05:26:42",168,0.131289664376753,"M5"
"2018-10-14 05:26:25",168,0.113760760585835,"M5"
"2018-10-20 05:26:42",168,0.120956366169285,"M5"
"2018-10-26 05:26:25",168,0.120042628551478,"M5"
"2019-07-05 05:26:04",168,0.161871357505923,"M5"
"2019-07-11 05:26:43",168,0.161909846769262,"M5"
"2019-07-17 05:26:05",168,0.148574029827772,"M5"
"2019-07-23 05:26:44",168,0.162137510887539,"M5"
"2019-08-16 05:26:46",168,0.202482217051996,"M5"
"2019-08-22 05:26:07",168,0.191867475297211,"M5"
"2019-08-28 05:26:46",168,0.259012999636498,"M5"
"2019-09-03 05:26:07",168,0.191867475297211,"M5"
"2019-09-09 05:26:47",168,0.269076223549921,"M5"
"2019-09-15 05:26:08",168,0.202165096985644,"M5"
"2019-09-21 05:26:48",168,0.197117270141196,"M5"
"2019-09-27 05:26:09",168,0.205378800728377,"M5"
"2019-10-03 05:26:48",168,0.203033681358621,"M5"
"2019-10-09 05:26:09",168,0.146634058465372,"M5"
"2019-10-15 05:26:48",168,0.147169983816779,"M5"
"2019-10-21 05:26:09",168,0.18008337081649,"M5"
"2019-10-27 05:26:48",168,0.166512083395362,"M5"
"2020-05-12 05:26:11",168,0.166441464495229,"M5"
"2020-05-18 05:26:47",168,0.190033529456162,"M5"
"2020-05-24 05:26:08",168,0.181683139690574,"M5"
"2020-05-30 05:26:48",168,0.166823845068242,"M5"
"2020-08-04 05:26:12",168,0.225272923230203,"M5"
"2020-08-10 05:26:52",168,0.172775218377292,"M5"
"2020-08-16 05:26:13",168,0.196056588174776,"M5"
"2020-08-22 05:26:53",168,0.191982414292893,"M5"
"2020-08-28 05:26:14",168,0.218487001268723,"M5"
"2020-09-03 05:26:53",168,0.203955716841257,"M5"
"2020-09-09 05:26:14",168,0.203955716841257,"M5"
"2020-09-15 05:26:54",168,0.190702456384426,"M5"
"2020-09-21 05:26:15",168,0.180752687794767,"M5"
"2020-09-27 05:26:54",168,0.228214085390591,"M5"
"2020-10-03 05:26:15",168,0.231707675277989,"M5"
"2020-10-09 05:26:55",168,0.214799747213581,"M5"
"2020-10-15 05:26:15",168,0.174062537866148,"M5"
"2020-10-21 05:26:54",168,0.216612878389027,"M5"
"2020-10-27 05:26:15",168,0.275265973019458,"M5"
"2020-11-02 05:26:54",168,0.242045327963975,"M5"
"2020-11-08 05:26:15",168,0.209379671272287,"M5"
"2020-11-14 05:26:54",168,0.216289026261479,"M5"
"2020-11-20 05:26:15",168,0.215612290539186,"M5"
"2020-11-26 05:26:54",168,0.176263978675611,"M5"
"2021-09-22 05:27:00",168,0.182587631532854,"M5"
"2021-09-28 05:26:21",168,0.175408423473437,"M5"
"2021-10-04 05:27:00",168,0.177176898442945,"M5"
"2021-10-10 05:26:21",168,0.156397515704285,"M5"
"2021-10-16 05:27:00",168,0.156819676176763,"M5"
"2021-10-22 05:26:21",168,0.133425400185712,"M5"
"2021-10-28 05:27:00",168,0.133425400185712,"M5"
"2022-05-20 05:26:59",168,0.178804389311592,"M5"
"2022-06-01 05:27:00",168,0.185481296564395,"M5"
"2022-07-07 05:27:02",168,0.204977871222557,"M5"
"2022-07-19 05:27:03",168,0.204977871222557,"M5"
"2022-07-31 05:27:04",168,0.189713232731392,"M5"
"2022-09-05 05:27:06",168,0.169352582894408,"M5"
"2022-09-17 05:27:06",168,0.176595170519751,"M5"
"2022-09-29 05:27:06",168,0.185975065125445,"M5"
"2022-10-11 05:27:06",168,0.175174751015433,"M5"
"2022-10-23 05:27:06",168,0.192758211323054,"M5"
