"Date","Track_100m","Pred_100m","Track_200m","Pred_200m","Track_500m","Pred_500m","Track_50m","Pred_50m","Station"
"2014-10-17 05:26:30",168,0.15539424818683,168,0.26711333223463,168,0.210118827587341,168,0.176937905309793,"I3"
"2014-11-10 05:26:16",168,0.146421733795358,168,0.26505424126623,168,0.203709481256836,168,0.178784604693559,"I3"
"2015-06-22 17:06:45",NA,NA,NA,NA,117,0.187869601484495,NA,NA,"I3"
"2015-06-26 05:26:42",NA,NA,NA,NA,168,0.244596388160777,NA,NA,"I3"
"2015-06-27 17:14:52",NA,NA,NA,NA,15,0.263154724401901,NA,NA,"I3"
"2015-08-25 05:26:45",168,0.182854432293868,168,0.262133256904166,168,0.267074343649914,168,0.288063430268186,"I3"
"2015-08-26 17:14:54",15,0.241066377365226,15,0.269838885269523,15,0.256695200178869,15,0.292589450373211,"I3"
"2015-09-30 05:26:46",NA,NA,NA,NA,168,0.214734494865395,168,0.256706282427062,"I3"
"2015-10-01 17:14:55",NA,NA,NA,NA,15,0.196091892714366,15,0.239694915784999,"I3"
"2015-10-12 05:26:46",168,0.157928317209873,168,0.249554236649979,168,0.268082510376737,168,0.288242613034482,"I3"
"2015-10-13 17:14:55",15,0.260602095872898,15,0.272536032821009,15,0.263041310748051,15,0.298682243919606,"I3"
"2015-10-20 17:06:54",117,0.1926774357321,117,0.249615168909039,117,0.23098482147526,117,0.233939513800588,"I3"
"2015-10-24 05:26:40",168,0.178924560645761,168,0.236106807802365,168,0.248508553788334,168,0.211435595211285,"I3"
"2015-10-25 17:14:55",15,0.243333942506353,15,0.258515398512973,15,0.25336389124809,15,0.217229231229664,"I3"
"2015-11-01 17:06:54",117,0.189018487847253,117,0.252488173761942,117,0.224782419700348,117,0.228022362533325,"I3"
"2015-11-05 05:26:40",168,0.18744653425536,168,0.236106807802365,168,0.248508553788334,168,0.212793607846268,"I3"
"2015-11-06 17:14:55",15,0.212188671968498,15,0.190450595344181,15,0.148955312550426,15,0.216550239897834,"I3"
"2015-11-17 05:26:45",168,0.189435790775414,168,0.194087982748162,168,0.175196857973604,168,0.229047412485976,"I3"
"2015-11-18 17:14:50",15,0.211798973682525,15,0.188837941097636,15,0.175196857973604,15,0.218617101247851,"I3"
"2015-11-25 17:06:53",117,0.149173319348114,117,0.160829056171299,117,0.153279647519501,117,0.164230659452732,"I3"
"2015-11-29 05:26:44",168,0.14634835312523,168,0.158886126502645,168,0.155535984990506,168,0.153432023057673,"I3"
"2015-11-30 17:14:55",15,0.150546828213244,15,0.165335743569449,15,0.152062373530752,15,0.162941210971116,"I3"
"2015-12-07 17:06:53",117,0.149173319348114,117,0.160829056171299,117,0.16283397542787,117,0.158843680147882,"I3"
"2015-12-12 17:14:49",15,0.152629497347092,15,0.15664666976075,15,0.155454951245992,15,0.165023880104963,"I3"
"2015-12-19 17:06:53",117,0.18369943844243,117,0.190301084166853,117,0.181192247747917,117,0.20810657339334,"I3"
"2015-12-23 05:26:43",168,0.141189198647409,168,0.150197052693946,168,0.159065904321384,168,0.161631302389723,"I3"
"2015-12-24 17:14:54",15,0.152629497347092,15,0.15664666976075,15,0.155454951245992,15,0.165023880104963,"I3"
"2016-01-04 05:26:43",168,0.155263898211763,168,0.164271752258301,168,0.162458482036624,168,0.165023880104963,"I3"
"2016-01-12 17:06:52",117,0.214025003832949,117,0.229915808539891,117,0.221803116284266,117,0.224986895524559,"I3"
"2016-01-16 05:26:43",168,0.21686523742798,168,0.204177754830535,168,0.195091579216151,168,0.205845687735555,"I3"
"2016-06-28 17:06:40",117,0.151259482291586,117,0.227187737797717,117,0.204430097242255,117,0.240534759405894,"I3"
"2016-09-08 17:06:43",117,0.24612734644697,117,0.316066312826774,117,0.346329338316839,117,0.222506625568864,"I3"
"2016-09-12 05:26:42",168,0.130841513958196,168,0.202982531516093,168,0.202900805587888,168,0.164924321492898,"I3"
"2016-09-13 17:14:53",15,0.190598494725533,15,0.214435862455054,15,0.198050069100983,15,0.196127487095626,"I3"
"2016-09-20 17:06:44",117,0.129284102693959,117,0.212236879258128,117,0.199120028851765,117,0.190448810868585,"I3"
"2016-09-24 05:26:43",168,0.142189425008324,168,0.206749301720424,168,0.18377849763995,168,0.196792047647554,"I3"
