"Date","Track_100","Pred_100","Track_20","Pred_20","Track_200","Pred_200","Track_50","Pred_50","Track_500","Pred_500","Station"
"2015-05-29 17:06:43",117,0.213160576422698,117,0.218958068274051,117,0.222176645465941,117,0.21013051926462,117,0.207893756876217,"S4"
"2015-06-02 05:26:31",168,0.169758352598619,168,0.175555844449973,168,0.174406817669329,168,0.166728295440542,168,0.185669474547508,"S4"
"2015-06-03 17:14:51",15,0.211771563292868,15,0.217569055144221,15,0.233751668737202,15,0.20874150613479,15,0.213322168443838,"S4"
"2015-06-10 17:06:44",117,0.211771563292868,117,0.217569055144221,117,0.220787632336111,117,0.20874150613479,117,0.208861422983342,"S4"
"2015-06-14 05:26:42",168,0.252781080700282,168,0.258578572551635,168,0.261797149743526,168,0.249751023542205,168,0.251975006614297,"S4"
"2015-06-15 17:14:51",15,0.214518589057681,15,0.220316080909034,15,0.236498694502014,15,0.211488531899603,15,0.213712514971695,"S4"
"2015-06-22 17:06:45",117,0.174424130352176,117,0.180221622203529,117,0.179072595422886,117,0.171394073194098,117,0.191973359956783,"S4"
"2015-06-26 05:26:42",168,0.174424130352176,168,0.180221622203529,168,0.179072595422886,168,0.171394073194098,168,0.196434105417278,"S4"
"2015-06-27 17:14:52",15,0.214389105230149,15,0.220186597081502,15,0.236369210674482,15,0.211359048072071,15,0.231788405395969,"S4"
"2015-07-04 17:06:44",117,0.208145487707064,117,0.213942979558417,117,0.217161556750307,117,0.205115430548986,117,0.222965337419019,"S4"
"2015-07-08 05:26:42",168,0.206917462127484,168,0.212714953978837,168,0.215933531170727,168,0.203887404969406,168,0.235730622052654,"S4"
"2015-07-09 17:14:51",15,0.19024669780217,15,0.196044189653523,15,0.193358493190165,15,0.178215421143515,15,0.227840395273255,"S4"
"2015-07-16 17:06:45",117,0.165637779318045,117,0.171435271169399,117,0.167103670640335,117,0.163060390678575,117,0.184946894095104,"S4"
"2015-07-20 05:26:37",168,0.183364087397586,168,0.189161579248939,168,0.188012552468296,168,0.180786698758115,168,0.194493483351427,"S4"
"2015-07-21 17:14:52",15,0.191313887314751,15,0.197111379166104,15,0.195962352385461,15,0.188283830156673,15,0.20721937748214,"S4"
"2015-07-28 17:06:46",117,0.177338093471511,117,0.178744976675846,117,0.187769157521451,117,0.170399640595246,117,0.18727773879366,"S4"
"2015-08-01 05:26:43",168,0.184066245246869,168,0.185473128451203,168,0.188348995415565,168,0.177127792370604,168,0.192318322148269,"S4"
"2015-08-02 17:14:43",15,0.218346348980241,15,0.218198444007125,15,0.228777413030181,15,0.209853107926525,15,0.223768460891069,"S4"
"2015-08-13 05:26:44",168,0.169387727949572,168,0.170794611153907,168,0.177181954728017,168,0.162449275073307,168,0.199904207757592,"S4"
"2015-08-14 17:14:54",15,0.19850526145134,15,0.198357356478223,15,0.227072189699163,15,0.190012020397624,15,0.22511262483428,"S4"
"2015-08-25 05:26:45",168,0.232513058696776,168,0.253657716111429,168,0.246591925591914,168,0.242303269802318,168,0.231334531814167,"S4"
"2015-08-26 17:14:54",15,0.208014357554699,15,0.239549313857627,15,0.210119060556787,15,0.226340580928984,15,0.213415502706932,"S4"
"2015-09-06 05:26:45",168,0.202889394067846,168,0.23838197023749,168,0.185402569857791,168,0.224742249061809,168,0.18017980368581,"S4"
"2015-09-07 17:14:55",15,0.210047540760664,15,0.254822666245378,15,0.191428888932676,15,0.241182945069697,15,0.166016165810585,"S4"
"2015-09-18 05:26:45",168,0.248997715519039,168,0.251632266925058,168,0.253638683150326,168,0.257571614437159,168,0.197167636245454,"S4"
"2015-09-19 17:14:55",15,0.247331639839585,15,0.267551379476959,15,0.253517358946993,15,0.255905538757705,15,0.203374739091482,"S4"
"2015-10-20 17:06:54",117,0.214872523755617,117,0.193473616947392,117,0.241408874105366,117,0.224702251769852,117,0.208602162543877,"S4"
"2015-10-24 05:26:40",168,0.233037816370538,168,0.235861283548341,168,0.260332968210835,168,0.242867544384773,168,0.233468267361794,"S4"
"2015-10-25 17:14:55",15,0.21540905181775,15,0.193377000340563,15,0.241945402167499,15,0.225238779831985,15,0.215080701318458,"S4"
"2015-11-01 17:06:54",117,0.207829959835737,117,0.175313004079023,117,0.23983477790095,117,0.222362041288472,117,0.205000431617495,"S4"
"2015-11-05 05:26:40",168,0.191775036628397,168,0.154192234601481,168,0.200629745812669,168,0.194639194086945,168,0.189012330690099,"S4"
"2015-11-06 17:14:55",15,0.194289215788415,15,0.195994213112954,15,0.243611477846953,15,0.2019174380365,15,0.216746776997912,"S4"
"2015-11-17 05:26:45",NA,NA,NA,NA,NA,NA,NA,NA,168,0.170485823414137,"S4"
"2015-11-18 17:14:50",NA,NA,NA,NA,NA,NA,NA,NA,15,0.237244536411023,"S4"
"2015-11-25 17:06:53",NA,NA,NA,NA,NA,NA,NA,NA,117,0.203433139342629,"S4"
"2015-11-29 05:26:44",NA,NA,NA,NA,NA,NA,NA,NA,168,0.194785770644131,"S4"
"2015-11-30 17:14:55",NA,NA,NA,NA,NA,NA,NA,NA,15,0.198581133199801,"S4"
"2015-12-07 17:06:53",NA,NA,NA,NA,NA,NA,NA,NA,117,0.184279151228281,"S4"
"2015-12-12 17:14:49",NA,NA,NA,NA,NA,NA,NA,NA,15,0.209011444437926,"S4"
"2016-05-27 05:26:23",168,0.157089926958096,168,0.168568160609757,168,0.160562545529189,168,0.153458093253137,168,0.178548211420369,"S4"
"2016-05-28 17:14:48",15,0.178732523618863,15,0.191747426953239,15,0.184066337217578,15,0.171780931700318,15,0.209029163756932,"S4"
