"";"Station_N";"Depth";"footprint";"n";"RMSE";"MAE";"MSE";"AVE";"R2";"Spearman";"Pearson"
"1";"I3";"obs_02";"Pred_50m";110;0,154305832647284;0,136622772272271;0,0238102899889717;-0,697599050241055;0,00260121567539651;0,177004317184639;0,0510021144208405
"2";"I3";"obs_02";"Pred_100m";125;0,183558397954616;0,161723600842283;0,033693685459665;-1,42079894946612;0,0484927994223769;-0,134918282147075;-0,22021080677927
"3";"I3";"obs_02";"Pred_200m";125;0,145216746703663;0,12945930636704;0,0210879035231959;-0,515108068439334;0,0208323694642471;0,257102216006766;0,144334228318327
"4";"I3";"obs_02";"Pred_500m";177;0,154655103388785;0,136656191187368;0,0239182010041959;-0,641533718608566;0,0194397269605383;0,223709567653686;0,139426421314392
"5";"I3";"obs_05";"Pred_50m";113;0,145459501903545;0,13075800211457;0,0211584666940275;-1,10514226385237;0,000529310290872811;0,093004396041954;-0,0230067444648914
"6";"I3";"obs_05";"Pred_100m";128;0,173567972540811;0,15310551099011;0,0301258410919278;-2,00523927889618;0,0873627373479469;-0,219287402933045;-0,295571881862851
"7";"I3";"obs_05";"Pred_200m";128;0,134145512116971;0,121071422734345;0,0179950184211244;-0,795114566879726;0,00672638597376427;0,195415749890604;0,0820145473301186
"8";"I3";"obs_05";"Pred_500m";180;0,143423763299804;0,126690426746914;0,0205703758790781;-0,898532857180186;0,0076166274303931;0,179024764903833;0,0872732916211661
