"";"Station_N";"Depth";"footprint";"n";"RMSE";"MAE";"MSE";"AVE";"R2";"Spearman";"Pearson"
"1";"P1";"obs_02";"Pred_50m";142;0,0979137402635162;0,0856645442482904;0,00958710053239131;-0,240484098866728;0,10308856798548;0,327734456146333;0,321074084886153
"2";"P1";"obs_02";"Pred_100m";142;0,0875113923967995;0,0764983924891084;0,00765824379922662;0,00909251696187552;0,184647842311034;0,465401239766913;0,429706693351446
"3";"P1";"obs_02";"Pred_200m";157;0,0926411355033315;0,080714277011169;0,00858237998734664;-0,0414344309219099;0,0623530057371441;0,31120269549522;0,249705838412209
"4";"P1";"obs_02";"Pred_500m";274;0,0983582903329107;0,0796306653830792;0,00967435327721315;-0,00463275933150387;0,122300036082666;0,293685315087411;0,349714220589706
"5";"P1";"obs_05";"Pred_50m";142;0,0975368330556515;0,085748184386704;0,00951343380252603;-0,180243280003636;0,0216366082523195;0,201691608453919;0,147093875645179
"6";"P1";"obs_05";"Pred_100m";142;0,088965611551106;0,0783201405506936;0,00791488003866229;0,0180744228034975;0,0689820742023862;0,333383279940201;0,262644387342251
"7";"P1";"obs_05";"Pred_200m";157;0,0928928068027784;0,0824315089514264;0,00862907355569832;-0,0563323276137486;0,0186165194123516;0,222349882127773;0,136442366632771
"8";"P1";"obs_05";"Pred_500m";274;0,105072682527552;0,0866761284017343;0,0110402686135357;-0,223425573826642;0,0549269114668195;0,229488737746649;0,234364910912064
