"";"Station_N";"Depth";"footprint";"n";"RMSE";"MAE";"MSE";"AVE";"R2";"Spearman";"Pearson"
"1";"P2";"obs_02";"Pred_50m";225;0,0935275761466428;0,0821335556066468;0,00874740749986607;-0,13225973655872;0,0742645248103574;0,311954374043744;0,272515182715307
"2";"P2";"obs_02";"Pred_100m";241;0,0984640151107822;0,0847054085092889;0,00969516227173635;-0,241971603436506;0,132279381246592;0,413418456273691;0,363702325049748
"3";"P2";"obs_02";"Pred_200m";271;0,0953253662925413;0,0809670329480335;0,00908692545880717;-0,000193085050838926;0,276263180739872;0,576820330278642;0,525607439768381
"4";"P2";"obs_02";"Pred_500m";290;0,0931124448256428;0,079358567076428;0,00866992738140838;0,0173203613135064;0,0570551766330574;0,200949431325781;0,238862254517237
"5";"P2";"obs_05";"Pred_50m";224;0,0911748211004483;0,0797197494723905;0,00831284800269874;-0,215099229718922;0,0625150790327309;0,281875919888493;0,250030156246663
"6";"P2";"obs_05";"Pred_100m";240;0,0982450334081305;0,0823310997642629;0,00965208658936468;-0,382132187459916;0,0899464198469815;0,347267497905565;0,299910686450119
"7";"P2";"obs_05";"Pred_200m";270;0,0941428619000244;0,0786597000633084;0,00886287844672706;-0,13686099657106;0,257954207135473;0,550129832576464;0,507891924660624
"8";"P2";"obs_05";"Pred_500m";289;0,0890567436550389;0,0772332849209082;0,00793110359043931;-0,0560813594646044;0,0189478873052322;0,110510126671032;0,137651325112518
