"","Date.x","Station.x","get_ts","get_map","Station"
"384",2021-07-18 05:26:17,"P2",NA,0.16,"P2"
"385",2021-07-18 05:26:17,"P3",NA,0.2,"P3"
"386",2021-07-18 05:26:17,"S4",0.21265485286413,0.16,"S4"
"387",2021-07-19 17:14:38,"M2",0.256060358155601,0.14,"M2"
"388",2021-07-19 17:14:38,"P1",NA,0.24,"P1"
"389",2021-07-19 17:14:38,"P2",NA,0.23,"P2"
"390",2021-07-19 17:14:38,"P3",NA,0.18,"P3"
"391",2021-07-19 17:14:38,"S4",0.184339055904564,0.16,"S4"
"392",2021-07-20 17:07:12,"M2",NA,0.15,"M2"
"393",2021-07-20 17:07:12,"P1",NA,0.2,"P1"
"394",2021-07-20 17:07:12,"P2",NA,0.18,"P2"
"395",2021-07-20 17:07:12,"P3",NA,0.19,"P3"
"396",2021-07-20 17:07:12,"S4",0.184339055904564,0.24,"S4"
"397",2021-07-24 05:26:57,"M2",NA,0.2,"M2"
"398",2021-07-24 05:26:57,"S4",0.184339055904564,0.17,"S4"
"399",2021-07-24 05:27:22,"P1",NA,0.22,"P1"
"400",2021-07-24 05:27:22,"P2",NA,0.2,"P2"
"401",2021-07-24 05:27:22,"P3",NA,0.22,"P3"
"402",2021-07-25 17:15:33,"M2",NA,0.15,"M2"
"403",2021-07-25 17:15:33,"P1",NA,0.25,"P1"
"404",2021-07-25 17:15:33,"P2",NA,0.18,"P2"
"405",2021-07-25 17:15:33,"P3",NA,0.18,"P3"
"406",2021-07-25 17:15:33,"S4",0.184339055904564,0.17,"S4"
"407",2021-07-26 17:06:42,"M2",NA,0.14,"M2"
"408",2021-07-26 17:06:42,"P1",NA,0.24,"P1"
"409",2021-07-26 17:06:42,"P2",NA,0.27,"P2"
"410",2021-07-26 17:06:42,"P3",NA,0.21,"P3"
"411",2021-07-26 17:06:42,"S4",0.207193539144303,0.16,"S4"
"412",2021-07-30 05:26:18,"B3",0.229931486001592,0.11,"B3"
"413",2021-07-30 05:26:18,"M2",NA,0.17,"M2"
"414",2021-07-30 05:26:18,"S4",0.211265912845923,0.18,"S4"
"415",2021-07-31 17:14:39,"B3",0.245946958352489,0.21,"B3"
"416",2021-07-31 17:14:39,"M2",NA,0.28,"M2"
"417",2021-07-31 17:14:39,"S4",0.237241126511782,0.2,"S4"
"418",2021-08-01 17:07:12,"B3",0.245946958352489,0.24,"B3"
"419",2021-08-01 17:07:12,"M2",NA,0.16,"M2"
"420",2021-08-01 17:07:12,"S4",0.233352713490907,0.25,"S4"
"421",2021-08-05 05:26:58,"M2",0.243278869521262,0.24,"M2"
"422",2021-08-05 05:26:58,"M4",NA,0.29,"M4"
"423",2021-08-05 05:26:58,"S4",0.253201419878463,0.19,"S4"
"424",2021-08-05 05:27:23,"B1",0.204372429958087,0.21,"B1"
"425",2021-08-05 05:27:23,"B3",0.235547997682425,0.24,"B3"
"426",2021-08-06 17:15:34,"B1",0.171489312230356,0.17,"B1"
"427",2021-08-06 17:15:34,"B3",0.228957854537192,0.16,"B3"
"428",2021-08-06 17:15:34,"M2",0.203766664079091,0.15,"M2"
"429",2021-08-06 17:15:34,"M4",NA,0.2,"M4"
"430",2021-08-06 17:15:34,"S4",0.192906156920342,0.16,"S4"
"431",2021-08-07 17:06:28,"B1",0.192664396615012,0.18,"B1"
"432",2021-08-07 17:06:28,"B3",0.254876285957381,0.2,"B3"
"433",2021-08-07 17:06:28,"M2",0.232574134628495,0.23,"M2"
"434",2021-08-07 17:06:28,"M4",NA,0.22,"M4"
"435",2021-08-07 17:06:28,"S4",0.235394427128015,0.22,"S4"
"436",2021-08-11 05:26:18,"B1",0.204372429958087,0.18,"B1"
"437",2021-08-11 05:26:18,"B3",0.229931486001592,0.13,"B3"
"438",2021-08-11 05:26:18,"M2",0.207497053110119,0.18,"M2"
"439",2021-08-11 05:26:18,"M4",NA,0.19,"M4"
"440",2021-08-11 05:26:18,"S4",0.187581388975648,0.21,"S4"
"441",2021-08-12 17:14:39,"B1",0.187103710637746,0.19,"B1"
"442",2021-08-12 17:14:39,"B3",0.242470166724366,0.25,"B3"
"443",2021-08-12 17:14:39,"M2",0.213486878680925,0.21,"M2"
"444",2021-08-12 17:14:39,"M4",NA,0.25,"M4"
"445",2021-08-12 17:14:39,"S4",0.195871897053166,0.12,"S4"
"446",2021-08-13 17:07:13,"B1",0.204343242354251,0.17,"B1"
"447",2021-08-13 17:07:13,"B3",0.244935751592523,0.21,"B3"
"448",2021-08-13 17:07:13,"M2",0.214857441924273,0.15,"M2"
"449",2021-08-13 17:07:13,"M4",NA,0.18,"M4"
"450",2021-08-13 17:07:13,"S4",0.179987164012027,0.17,"S4"
"451",2021-08-17 05:26:58,"M2",0.197606736710433,0.22,"M2"
"452",2021-08-17 05:26:58,"M4",NA,0.17,"M4"
"453",2021-08-17 05:26:58,"S4",0.200985591877475,0.18,"S4"
"454",2021-08-17 05:27:23,"B1",0.227637124219929,0.19,"B1"
"455",2021-08-17 05:27:23,"B3",0.236752536927879,0.11,"B3"
"456",2021-08-18 17:15:34,"B1",0.21016129352789,0.16,"B1"
"457",2021-08-18 17:15:34,"B3",0.231889247582602,0.18,"B3"
"458",2021-08-18 17:15:34,"M2",0.202134000047782,0.14,"M2"
"459",2021-08-18 17:15:34,"M4",NA,0.19,"M4"
"460",2021-08-18 17:15:34,"S4",0.182960807247272,0.24,"S4"
"461",2021-08-23 05:26:19,"B3",0.184556195748412,0.18,"B3"
"462",2021-08-23 05:26:19,"M2",0.206265240039956,0.22,"M2"
"463",2021-08-23 05:26:19,"M4",0.222351644114932,0.23,"M4"
"464",2021-08-23 05:26:19,"P3",NA,0.22,"P3"
"465",2021-08-23 05:26:19,"S4",0.223067611194314,0.2,"S4"
"466",2021-08-24 17:14:40,"B3",0.221331151339984,0.17,"B3"
"467",2021-08-24 17:14:40,"M2",0.227918563878209,0.26,"M2"
"468",2021-08-24 17:14:40,"M4",0.183317909493791,0.2,"M4"
"469",2021-08-24 17:14:40,"P3",NA,0.2,"P3"
"470",2021-08-24 17:14:40,"S4",0.168074794295362,0.16,"S4"
"471",2021-08-29 05:26:59,"M2",0.228229180417937,0.18,"M2"
"472",2021-08-29 05:26:59,"M4",0.205803431248952,0.24,"M4"
"473",2021-08-29 05:26:59,"S4",0.154592020894103,0.15,"S4"
"474",2021-08-29 05:27:24,"B3",0.217526623403943,0.15,"B3"
"475",2021-08-29 05:27:24,"P3",NA,0.16,"P3"
"476",2021-08-30 17:15:35,"B3",0.221331151339984,0.23,"B3"
"477",2021-08-30 17:15:35,"M2",0.218344705337156,0.14,"M2"
"478",2021-08-30 17:15:35,"M4",0.207933129261352,0.24,"M4"
"479",2021-08-30 17:15:35,"P3",NA,0.24,"P3"
"480",2021-08-30 17:15:35,"S4",0.182960807247272,0.24,"S4"
"481",2021-08-31 17:06:44,"B3",0.220770319532892,0.13,"B3"
"482",2021-08-31 17:06:44,"M2",0.213928695466786,0.18,"M2"
"483",2021-08-31 17:06:44,"M4",0.201932684832513,0.2,"M4"
"484",2021-08-31 17:06:44,"P3",NA,0.28,"P3"
"485",2021-08-31 17:06:44,"S4",0.198732983670079,0.14,"S4"
"486",2021-09-04 05:26:20,"B3",0.184427286205671,0.12,"B3"
"487",2021-09-04 05:26:20,"M2",0.212343081285111,0.14,"M2"
"488",2021-09-04 05:26:20,"M4",0.207834987422494,0.19,"M4"
"489",2021-09-04 05:26:20,"P3",NA,0.16,"P3"
"490",2021-09-04 05:26:20,"S4",0.159207410668759,0.17,"S4"
"491",2021-09-05 17:14:40,"B3",0.213349059320336,0.14,"B3"
"492",2021-09-05 17:14:40,"M2",0.226066087130073,0.2,"M2"
"493",2021-09-05 17:14:40,"M4",0.195488170737615,0.19,"M4"
"494",2021-09-05 17:14:40,"P3",NA,0.18,"P3"
"495",2021-09-05 17:14:40,"S4",0.182960807247272,0.16,"S4"
"496",2021-09-06 17:07:14,"B3",0.229935041122365,0.13,"B3"
"497",2021-09-06 17:07:14,"M2",0.20802042044101,0.15,"M2"
"498",2021-09-06 17:07:14,"M4",0.201932684832513,0.22,"M4"
"499",2021-09-06 17:07:14,"P1",NA,0.18,"P1"
"500",2021-09-06 17:07:14,"P2",0.160802121159089,0.16,"P2"
"501",2021-09-06 17:07:14,"P3",0.154888530503757,0.22,"P3"
"502",2021-09-06 17:07:14,"S4",0.188876713740752,0.13,"S4"
"503",2021-09-10 05:26:59,"M2",0.250460826553557,0.15,"M2"
"504",2021-09-10 05:26:59,"M4",0.190183267841765,0.21,"M4"
"505",2021-09-10 05:26:59,"S4",0.169871607174037,0.18,"S4"
"506",2021-09-10 05:27:24,"B3",0.231416523222064,0.18,"B3"
"507",2021-09-10 05:27:24,"P1",NA,0.18,"P1"
"508",2021-09-10 05:27:24,"P2",0.164748850467516,0.19,"P2"
"509",2021-09-10 05:27:24,"P3",0.161140996454128,0.23,"P3"
"510",2021-09-11 17:15:35,"B3",0.226835452583531,0.14,"B3"
"511",2021-09-11 17:15:35,"M2",0.258070553476507,0.27,"M2"
"512",2021-09-11 17:15:35,"M4",0.181219691376966,0.24,"M4"
"513",2021-09-11 17:15:35,"P1",NA,0.18,"P1"
"514",2021-09-11 17:15:35,"P2",0.152288135531791,0.21,"P2"
"515",2021-09-11 17:15:35,"P3",0.146688807876347,0.24,"P3"
"516",2021-09-11 17:15:35,"S4",0.207046621637193,0.26,"S4"
"517",2021-09-12 17:06:45,"B3",0.225723329292622,0.15,"B3"
"518",2021-09-12 17:06:45,"M2",0.264705815378625,0.18,"M2"
"519",2021-09-12 17:06:45,"M4",0.187681046309665,0.19,"M4"
"520",2021-09-12 17:06:45,"P1",NA,0.18,"P1"
"521",2021-09-12 17:06:45,"P2",0.160385669862651,0.17,"P2"
"522",2021-09-12 17:06:45,"P3",0.128909568662441,0.24,"P3"
"523",2021-09-12 17:06:45,"S4",0.195798791246065,0.21,"S4"
"524",2021-09-16 05:26:20,"B3",0.196195544754551,0.18,"B3"
"525",2021-09-16 05:26:20,"M2",0.265308707895613,0.16,"M2"
"526",2021-09-16 05:26:20,"M4",0.159490879809009,0.23,"M4"
"527",2021-09-16 05:26:20,"P1",NA,0.21,"P1"
"528",2021-09-16 05:26:20,"P2",0.194632638301421,0.27,"P2"
"529",2021-09-16 05:26:20,"P3",0.172144424814031,0.22,"P3"
"530",2021-09-16 05:26:20,"S4",0.210273084182545,0.19,"S4"
"531",2021-09-17 17:14:41,"B3",0.234083672574199,0.11,"B3"
"532",2021-09-17 17:14:41,"M2",0.252551811336376,0.15,"M2"
"533",2021-09-17 17:14:41,"M4",0.176111150638065,0.18,"M4"
"534",2021-09-17 17:14:41,"P1",NA,0.17,"P1"
"535",2021-09-17 17:14:41,"P2",0.187596828501384,0.18,"P2"
"536",2021-09-17 17:14:41,"P3",0.157125022063158,0.26,"P3"
"537",2021-09-17 17:14:41,"S4",0.158822005676373,0.12,"S4"
"538",2021-09-18 17:07:15,"B3",0.234024252908366,0.12,"B3"
"539",2021-09-18 17:07:15,"M2",0.249893778727786,0.15,"M2"
"540",2021-09-18 17:07:15,"M4",0.164261634939278,0.23,"M4"
"541",2021-09-18 17:07:15,"P1",NA,0.17,"P1"
"542",2021-09-18 17:07:15,"P2",0.197360473788155,0.17,"P2"
"543",2021-09-18 17:07:15,"P3",0.161140996454128,0.19,"P3"
"544",2021-09-18 17:07:15,"S4",0.18314930843471,0.24,"S4"
"545",2021-09-22 05:27:00,"M2",0.228708656638872,0.15,"M2"
"546",2021-09-22 05:27:00,"M4",0.188709006383396,0.18,"M4"
"547",2021-09-22 05:27:00,"S4",0.190911385389205,0.15,"S4"
"548",2021-09-22 05:27:25,"B1",0.215880890253061,0.15,"B1"
"549",2021-09-22 05:27:25,"B3",0.233961249653972,0.13,"B3"
"550",2021-09-22 05:27:25,"I3",0.184428968220381,0.17,"I3"
"551",2021-09-22 05:27:25,"P1",0.172546769611497,0.18,"P1"
"552",2021-09-22 05:27:25,"P2",0.171429358642411,0.18,"P2"
"553",2021-09-22 05:27:25,"P3",0.188885195888433,0.25,"P3"
"554",2021-09-23 17:15:36,"B1",0.179618234585009,0.16,"B1"
"555",2021-09-23 17:15:36,"B3",0.233693638940161,0.14,"B3"
"556",2021-09-23 17:15:36,"I3",0.181070562231914,0.22,"I3"
"557",2021-09-23 17:15:36,"M2",0.226717595586132,0.18,"M2"
"558",2021-09-23 17:15:36,"M4",0.176111150638065,0.22,"M4"
"559",2021-09-23 17:15:36,"P1",0.172405822883873,0.22,"P1"
"560",2021-09-23 17:15:36,"P2",0.158968643706685,0.17,"P2"
"561",2021-09-23 17:15:36,"P3",0.19128392481431,0.19,"P3"
"562",2021-09-23 17:15:36,"S4",0.150433680399848,0.15,"S4"
"563",2021-09-24 17:06:45,"B1",0.216948428418631,0.14,"B1"
"564",2021-09-24 17:06:45,"B3",0.243191360805644,0.19,"B3"
"565",2021-09-24 17:06:45,"I3",0.164626316470902,0.23,"I3"
"566",2021-09-24 17:06:45,"M2",0.21273100687624,0.24,"M2"
"567",2021-09-24 17:06:45,"M4",0.191473744542344,0.2,"M4"
"568",2021-09-24 17:06:45,"P1",0.17625124918696,0.2,"P1"
"569",2021-09-24 17:06:45,"P2",0.171429358642411,0.19,"P2"
"570",2021-09-24 17:06:45,"P3",0.19128392481431,0.2,"P3"
"571",2021-09-24 17:06:45,"S4",0.18988553139232,0.18,"S4"
"572",2021-09-28 05:26:21,"B1",0.193558802687912,0.17,"B1"
"573",2021-09-28 05:26:21,"B3",0.202646445672408,0.13,"B3"
"574",2021-09-28 05:26:21,"I3",0.164626316470902,0.16,"I3"
"575",2021-09-28 05:26:21,"M2",0.225035447391973,0.13,"M2"
"576",2021-09-28 05:26:21,"M4",0.188709006383396,0.2,"M4"
"577",2021-09-28 05:26:21,"P1",0.167029994578765,0.16,"P1"
"578",2021-09-28 05:26:21,"P2",0.172193946698751,0.24,"P2"
"579",2021-09-28 05:26:21,"P3",0.167929250811498,0.17,"P3"
"580",2021-09-28 05:26:21,"S4",0.160954966491688,0.14,"S4"
"581",2021-09-29 17:14:41,"B1",0.201940322150157,0.14,"B1"
"582",2021-09-29 17:14:41,"B3",0.241994562555906,0.12,"B3"
"583",2021-09-29 17:14:41,"I3",0.181070562231914,0.15,"I3"
"584",2021-09-29 17:14:41,"M2",0.228708656638872,0.16,"M2"
"585",2021-09-29 17:14:41,"M4",0.177647283858887,0.16,"M4"
"586",2021-09-29 17:14:41,"P1",0.233276968163403,0.17,"P1"
"587",2021-09-29 17:14:41,"P2",0.191164236390793,0.17,"P2"
"588",2021-09-29 17:14:41,"P3",0.20609604997756,0.25,"P3"
"589",2021-09-29 17:14:41,"S4",0.168300749129557,0.13,"S4"
"590",2021-09-30 17:07:15,"B1",0.20295410342413,0.16,"B1"
"591",2021-09-30 17:07:15,"B3",0.238028636274092,0.11,"B3"
"592",2021-09-30 17:07:15,"I3",0.184428968220381,0.16,"I3"
"593",2021-09-30 17:07:15,"M2",0.212572563585361,0.15,"M2"
"594",2021-09-30 17:07:15,"M4",NA,0.21,"M4"
"595",2021-09-30 17:07:15,"P1",0.159865382075075,0.17,"P1"
"596",2021-09-30 17:07:15,"P2",0.184888216291653,0.18,"P2"
"597",2021-09-30 17:07:15,"P3",0.190303654142176,0.23,"P3"
"598",2021-09-30 17:07:15,"S4",0.18988553139232,0.14,"S4"
"599",2021-10-04 05:27:00,"M2",0.209108018473968,0.14,"M2"
"600",2021-10-04 05:27:00,"M4",NA,0.17,"M4"
"601",2021-10-04 05:27:00,"S4",0.180332597803229,0.18,"S4"
"602",2021-10-04 05:27:25,"B1",0.215880890253061,0.14,"B1"
"603",2021-10-04 05:27:25,"B3",0.202724169923318,0.17,"B3"
"604",2021-10-04 05:27:25,"I3",0.184382616280529,0.21,"I3"
"605",2021-10-04 05:27:25,"P1",0.165475986774973,0.21,"P1"
"606",2021-10-04 05:27:25,"P2",0.201693636078228,0.23,"P2"
"607",2021-10-04 05:27:25,"P3",0.179762294027993,0.22,"P3"
"608",2021-10-05 17:15:36,"B1",0.201940322150157,0.16,"B1"
"609",2021-10-05 17:15:36,"B3",0.24037997818657,0.12,"B3"
"610",2021-10-05 17:15:36,"I3",0.188813130545528,0.27,"I3"
"611",2021-10-05 17:15:36,"M2",0.218473006026998,0.28,"M2"
"612",2021-10-05 17:15:36,"M4",NA,0.16,"M4"
"613",2021-10-05 17:15:36,"P1",0.222704735184407,0.28,"P1"
"614",2021-10-05 17:15:36,"P2",0.198093151936488,0.22,"P2"
"615",2021-10-05 17:15:36,"P3",0.206339842004275,0.27,"P3"
"616",2021-10-05 17:15:36,"S4",0.2373830932917,0.26,"S4"
"617",2021-10-06 17:06:45,"B1",0.197495704956978,0.15,"B1"
"618",2021-10-06 17:06:45,"B3",0.216704535124864,0.2,"B3"
"619",2021-10-06 17:06:45,"I3",0.165438067823366,0.19,"I3"
"620",2021-10-06 17:06:45,"M2",0.218461443968823,0.22,"M2"
"621",2021-10-06 17:06:45,"M4",NA,0.2,"M4"
"622",2021-10-06 17:06:45,"P1",0.232345969340885,0.22,"P1"
"623",2021-10-06 17:06:45,"P2",0.205128961736525,0.22,"P2"
"624",2021-10-06 17:06:45,"P3",0.199386236096246,0.25,"P3"
"625",2021-10-06 17:06:45,"S4",0.208262865497782,0.13,"S4"
"626",2021-10-10 05:26:21,"B1",0.209285668526753,0.19,"B1"
"627",2021-10-10 05:26:21,"B2",0.197464698274291,0.13,"B2"
"628",2021-10-10 05:26:21,"B3",0.232424064600619,0.19,"B3"
"629",2021-10-10 05:26:21,"I1",0.21406819116494,0.2,"I1"
"630",2021-10-10 05:26:21,"I3",0.159952763699022,0.17,"I3"
"631",2021-10-10 05:26:21,"M2",0.23271645765467,0.16,"M2"
"632",2021-10-10 05:26:21,"M4",NA,0.2,"M4"
"633",2021-10-10 05:26:21,"P1",0.170260649543293,0.2,"P1"
"634",2021-10-10 05:26:21,"P2",0.168690096313349,0.24,"P2"
"635",2021-10-10 05:26:21,"P3",0.199293355890756,0.18,"P3"
"636",2021-10-10 05:26:21,"S4",0.178953247950474,0.17,"S4"
"637",2021-10-11 17:14:41,"B1",0.206025779261685,0.15,"B1"
"638",2021-10-11 17:14:41,"B2",0.218978347319919,0.13,"B2"
"639",2021-10-11 17:14:41,"B3",0.211312918390535,0.13,"B3"
"640",2021-10-11 17:14:41,"I1",0.195497721971564,0.19,"I1"
"641",2021-10-11 17:14:41,"I3",0.172133529121174,0.23,"I3"
"642",2021-10-11 17:14:41,"M2",0.208949575183088,0.17,"M2"
"643",2021-10-11 17:14:41,"M4",NA,0.2,"M4"
"644",2021-10-11 17:14:41,"P1",0.217755647578472,0.23,"P1"
"645",2021-10-11 17:14:41,"P2",0.172354060525411,0.19,"P2"
"646",2021-10-11 17:14:41,"P3",0.185027896993896,0.2,"P3"
"647",2021-10-11 17:14:41,"S4",0.153206085801767,0.25,"S4"
"648",2021-10-12 17:07:15,"B1",0.215747280473645,0.14,"B1"
"649",2021-10-12 17:07:15,"B2",0.18869571735387,0.14,"B2"
"650",2021-10-12 17:07:15,"B3",0.221330143156462,0.14,"B3"
"651",2021-10-12 17:07:15,"I1",0.173114637277689,0.18,"I1"
"652",2021-10-12 17:07:15,"I3",0.172128344215211,0.2,"I3"
"653",2021-10-12 17:07:15,"M2",0.223246457184727,0.16,"M2"
"654",2021-10-12 17:07:15,"M4",NA,0.2,"M4"
"655",2021-10-12 17:07:15,"P1",0.170669141846646,0.2,"P1"
"656",2021-10-12 17:07:15,"P2",0.167283858510377,0.26,"P2"
"657",2021-10-12 17:07:15,"P3",0.189430555432265,0.22,"P3"
"658",2021-10-12 17:07:15,"S4",0.152981151568441,0.15,"S4"
"659",2021-10-16 05:27:00,"S4",0.178431494201721,0.15,"S4"
"660",2021-10-16 05:27:25,"B1",0.203102658266592,0.15,"B1"
"661",2021-10-16 05:27:25,"B2",0.190174809938552,0.16,"B2"
"662",2021-10-16 05:27:25,"B3",0.208408389213852,0.12,"B3"
"663",2021-10-16 05:27:25,"I1",0.188389084650069,0.17,"I1"
"664",2021-10-16 05:27:25,"I3",0.177399493066487,0.18,"I3"
"665",2021-10-16 05:27:25,"P1",0.167934578531841,0.21,"P1"
"666",2021-10-16 05:27:25,"P2",0.177337512962125,0.16,"P2"
"667",2021-10-16 05:27:25,"P3",0.156714592634824,0.16,"P3"
"668",2021-10-17 17:15:36,"B1",0.170600703666569,0.14,"B1"
"669",2021-10-17 17:15:36,"B2",0.200573179097671,0.15,"B2"
"670",2021-10-17 17:15:36,"B3",0.209918206282064,0.11,"B3"
"671",2021-10-17 17:15:36,"I1",0.205215359478844,0.16,"I1"
"672",2021-10-17 17:15:36,"I3",0.153959279156257,0.23,"I3"
"673",2021-10-17 17:15:36,"P1",0.156138913226442,0.17,"P1"
"674",2021-10-17 17:15:36,"P2",0.173208806755478,0.17,"P2"
"675",2021-10-17 17:15:36,"P3",0.185027896993896,0.15,"P3"
"676",2021-10-17 17:15:36,"S4",0.152981151568441,0.2,"S4"
"677",2021-10-18 17:06:46,"B1",0.217083489942014,0.14,"B1"
"678",2021-10-18 17:06:46,"B2",0.191135702648185,0.12,"B2"
"679",2021-10-18 17:06:46,"B3",0.209918206282064,0.13,"B3"
"680",2021-10-18 17:06:46,"I1",0.177954834094,0.23,"I1"
"681",2021-10-18 17:06:46,"I3",0.176775600482158,0.2,"I3"
"682",2021-10-18 17:06:46,"P1",0.162504022653956,0.24,"P1"
"683",2021-10-18 17:06:46,"P2",0.162978832920334,0.15,"P2"
"684",2021-10-18 17:06:46,"P3",0.197293988778538,0.22,"P3"
"685",2021-10-18 17:06:46,"S4",0.178431494201721,0.13,"S4"
"686",2021-10-22 05:26:21,"B1",0.175786037576491,0.17,"B1"
"687",2021-10-22 05:26:21,"B2",0.166635857080816,0.13,"B2"
"688",2021-10-22 05:26:21,"B3",0.208139790967556,0.12,"B3"
"689",2021-10-22 05:26:21,"I1",0.164797190228342,0.17,"I1"
"690",2021-10-22 05:26:21,"I3",0.189950255750107,0.17,"I3"
"691",2021-10-22 05:26:21,"P1",0.185667955103023,0.17,"P1"
"692",2021-10-22 05:26:21,"P2",0.150368238993229,0.17,"P2"
"693",2021-10-22 05:26:21,"P3",0.122283272089381,0.16,"P3"
"694",2021-10-22 05:26:21,"S4",0.166950303566767,0.15,"S4"
"695",2021-10-23 17:14:42,"B1",0.162458756237013,0.13,"B1"
"696",2021-10-23 17:14:42,"B2",0.171830603846689,0.13,"B2"
"697",2021-10-23 17:14:42,"B3",0.204931469389313,0.13,"B3"
"698",2021-10-23 17:14:42,"I1",0.151939123507962,0.18,"I1"
"699",2021-10-23 17:14:42,"I3",0.151586857798119,0.18,"I3"
"700",2021-10-23 17:14:42,"P1",0.185667955103023,0.18,"P1"
"701",2021-10-23 17:14:42,"P2",0.151242732084186,0.18,"P2"
"702",2021-10-23 17:14:42,"P3",0.150356824164803,0.19,"P3"
"703",2021-10-23 17:14:42,"S4",0.145353487947703,0.14,"S4"
"704",2021-10-24 17:07:15,"B1",0.157414507205531,0.15,"B1"
"705",2021-10-24 17:07:15,"B2",0.186059382621299,0.16,"B2"
"706",2021-10-24 17:07:15,"B3",0.231065868005108,0.14,"B3"
"707",2021-10-24 17:07:15,"I1",0.161400206604314,0.16,"I1"
"708",2021-10-24 17:07:15,"I3",0.152840302766712,0.17,"I3"
"709",2021-10-24 17:07:15,"P1",0.180145641049766,0.2,"P1"
"710",2021-10-24 17:07:15,"P2",0.166675560694378,0.18,"P2"
"711",2021-10-24 17:07:15,"P3",0.150484938448787,0.18,"P3"
"712",2021-10-24 17:07:15,"S4",0.15780801030318,0.13,"S4"
"713",2021-10-28 05:27:00,"S4",0.178431494201721,0.26,"S4"
"714",2021-10-28 05:27:25,"B1",0.142040203990465,0.15,"B1"
"715",2021-10-28 05:27:25,"B2",0.162834567882977,0.11,"B2"
"716",2021-10-28 05:27:25,"B3",0.228311256321018,0.15,"B3"
"717",2021-10-28 05:27:25,"I1",0.135317338896999,0.2,"I1"
"718",2021-10-28 05:27:25,"I3",0.147355127867041,0.17,"I3"
"719",2021-10-28 05:27:25,"P1",0.198902726572783,0.18,"P1"
"720",2021-10-28 05:27:25,"P2",0.157818395079882,0.25,"P2"
"721",2021-10-28 05:27:25,"P3",0.14625929334157,0.18,"P3"
"722",2021-10-29 17:15:36,"B1",0.156185818043307,0.13,"B1"
"723",2021-10-29 17:15:36,"B2",0.160147948275621,0.12,"B2"
"724",2021-10-29 17:15:36,"B3",0.226719954087142,0.12,"B3"
"725",2021-10-29 17:15:36,"I1",0.149436490658907,0.23,"I1"
"726",2021-10-29 17:15:36,"I3",0.155298344939253,0.15,"I3"
"727",2021-10-29 17:15:36,"P1",0.198480566100305,0.18,"P1"
"728",2021-10-29 17:15:36,"P2",0.152090547024792,0.17,"P2"
"729",2021-10-29 17:15:36,"P3",0.117266257307071,0.19,"P3"
"730",2021-10-29 17:15:36,"S4",0.153206085801767,0.13,"S4"
"731",2021-11-03 05:26:21,"B2",NA,0.13,"B2"
"732",2021-11-03 05:26:21,"I1",NA,0.2,"I1"
"733",2021-11-03 05:26:21,"I3",NA,0.16,"I3"
"734",2021-11-03 05:26:21,"P1",NA,0.24,"P1"
"735",2021-11-03 05:26:21,"P2",NA,0.22,"P2"
"736",2021-11-04 17:14:41,"B2",NA,0.13,"B2"
"737",2021-11-04 17:14:41,"I1",NA,0.16,"I1"
"738",2021-11-04 17:14:41,"I3",NA,0.2,"I3"
"739",2021-11-04 17:14:41,"P1",NA,0.2,"P1"
"740",2021-11-04 17:14:41,"P2",NA,0.24,"P2"
"741",2021-11-05 17:07:15,"B2",NA,0.14,"B2"
"742",2021-11-05 17:07:15,"I1",NA,0.19,"I1"
"743",2021-11-05 17:07:15,"I3",NA,0.17,"I3"
"744",2021-11-05 17:07:15,"P1",NA,0.16,"P1"
"745",2021-11-05 17:07:15,"P2",NA,0.27,"P2"
"746",2021-11-09 05:27:25,"B2",NA,0.13,"B2"
"747",2021-11-09 05:27:25,"I1",NA,0.17,"I1"
"748",2021-11-09 05:27:25,"I3",NA,0.16,"I3"
"749",2021-11-09 05:27:25,"P1",NA,0.17,"P1"
"750",2021-11-09 05:27:25,"P2",NA,0.18,"P2"
"751",2021-11-10 17:15:36,"B2",NA,0.11,"B2"
"752",2021-11-10 17:15:36,"I1",NA,0.16,"I1"
"753",2021-11-10 17:15:36,"I3",NA,0.17,"I3"
"754",2021-11-10 17:15:36,"P1",NA,0.2,"P1"
"755",2021-11-10 17:15:36,"P2",NA,0.23,"P2"
"756",2021-11-11 17:06:45,"B2",NA,0.14,"B2"
"757",2021-11-11 17:06:45,"I1",NA,0.18,"I1"
"758",2021-11-11 17:06:45,"I3",NA,0.19,"I3"
"759",2021-11-11 17:06:45,"P1",NA,0.25,"P1"
"760",2021-11-11 17:06:45,"P2",NA,0.26,"P2"
"761",2021-11-15 05:26:20,"B2",NA,0.17,"B2"
"762",2021-11-15 05:26:20,"I1",NA,0.18,"I1"
"763",2021-11-15 05:26:20,"I3",NA,0.17,"I3"
"764",2021-11-15 05:26:20,"P1",NA,0.23,"P1"
"765",2021-11-15 05:26:20,"P2",NA,0.22,"P2"
"766",2022-04-26 05:27:23,"I3",NA,0.17,"I3"
"767",2022-04-26 05:27:23,"P1",NA,0.2,"P1"
"768",2022-04-26 05:27:23,"P2",NA,0.16,"P2"
"769",2022-04-27 17:15:33,"I3",NA,0.17,"I3"
"770",2022-04-27 17:15:33,"P1",NA,0.19,"P1"
"771",2022-04-27 17:15:33,"P2",NA,0.16,"P2"
"772",2022-05-04 17:07:12,"I3",NA,0.21,"I3"
"773",2022-05-04 17:07:12,"P1",NA,0.25,"P1"
