Date;Track;SM;Coordinates
2015-08-26 17:14:54;15;26.971933424553647;(10.58166556, 46.6840937)
2015-10-01 17:14:55;15;21.567922715219705;(10.58166556, 46.6840937)
2015-10-13 17:14:55;15;26.577497933360505;(10.58166556, 46.6840937)
2015-10-25 17:14:55;15;18.952242343050937;(10.58166556, 46.6840937)
2015-11-06 17:14:55;15;18.884815689518344;(10.58166556, 46.6840937)
2015-11-18 17:14:50;15;20.545633550300625;(10.58166556, 46.6840937)
2015-11-30 17:14:55;15;15.111092417132665;(10.58166556, 46.6840937)
2015-12-12 17:14:49;15;15.728935426998584;(10.58166556, 46.6840937)
2015-12-24 17:14:54;15;15.728935426998584;(10.58166556, 46.6840937)
2016-09-13 17:14:53;15;19.128596552045906;(10.58166556, 46.6840937)
2016-09-25 17:14:54;15;18.016190324092793;(10.58166556, 46.6840937)
2016-10-07 17:14:54;15;16.688574784380737;(10.58166556, 46.6840937)
2016-10-19 17:14:54;15;17.593598178872334;(10.58166556, 46.6840937)
2016-10-31 17:14:54;15;17.988162578480456;(10.58166556, 46.6840937)
2016-11-12 17:14:54;15;12.632303237025038;(10.58166556, 46.6840937)
2016-11-24 17:14:54;15;16.762246296442175;(10.58166556, 46.6840937)
2016-12-06 17:14:53;15;14.366820975147473;(10.58166556, 46.6840937)
2016-12-18 17:14:53;15;13.30210248946549;(10.58166556, 46.6840937)
2016-12-30 17:14:52;15;16.26896291257565;(10.58166556, 46.6840937)
2017-01-11 17:14:51;15;15.657301892755363;(10.58166556, 46.6840937)
2017-03-24 17:14:50;15;20.700093056024148;(10.58166556, 46.6840937)
2017-03-30 17:14:07;15;22.15218261363231;(10.58166556, 46.6840937)
2017-04-05 17:14:51;15;17.991425699916782;(10.58166556, 46.6840937)
2017-04-11 17:14:07;15;22.10315951909291;(10.58166556, 46.6840937)
2017-04-17 17:14:51;15;16.91391629982193;(10.58166556, 46.6840937)
2017-04-23 17:14:08;15;17.832047829996313;(10.58166556, 46.6840937)
2017-04-29 17:14:52;15;20.87466975627603;(10.58166556, 46.6840937)
2017-05-05 17:14:09;15;18.181907340405758;(10.58166556, 46.6840937)
2017-05-11 17:14:53;15;23.461915974084896;(10.58166556, 46.6840937)
2017-05-17 17:14:09;15;24.897177972120506;(10.58166556, 46.6840937)
2017-05-23 17:14:47;15;21.56276232873334;(10.58166556, 46.6840937)
2017-05-29 17:14:10;15;29.189215458602863;(10.58166556, 46.6840937)
2017-06-04 17:14:48;15;26.02541143816065;(10.58166556, 46.6840937)
2017-06-10 17:14:11;15;24.990043847519246;(10.58166556, 46.6840937)
2017-06-16 17:14:49;15;26.001175651445436;(10.58166556, 46.6840937)
2017-07-04 17:14:12;15;19.072011802097443;(10.58166556, 46.6840937)
2017-07-10 17:14:50;15;22.080953035650257;(10.58166556, 46.6840937)
2017-07-16 17:14:13;15;20.980923147595966;(10.58166556, 46.6840937)
2017-09-08 17:14:53;15;21.010643652480546;(10.58166556, 46.6840937)
2017-09-14 17:14:16;15;26.82480111285721;(10.58166556, 46.6840937)
2017-09-20 17:14:54;15;26.074025145566416;(10.58166556, 46.6840937)
2017-09-26 17:14:16;15;25.335446930607258;(10.58166556, 46.6840937)
2017-10-02 17:14:54;15;23.45920355711999;(10.58166556, 46.6840937)
2017-10-08 17:14:16;15;20.505568451065397;(10.58166556, 46.6840937)
2017-10-14 17:14:54;15;20.765592105462353;(10.58166556, 46.6840937)
2017-10-20 17:14:16;15;22.58608901716531;(10.58166556, 46.6840937)
2017-10-26 17:14:54;15;21.981130480841856;(10.58166556, 46.6840937)
2017-11-01 17:14:16;15;22.38564469605659;(10.58166556, 46.6840937)
2017-11-07 17:14:54;15;22.040249170450114;(10.58166556, 46.6840937)
2017-11-13 17:14:16;15;22.55496759187014;(10.58166556, 46.6840937)
2018-06-23 17:15:12;15;24.248345391221022;(10.58166556, 46.6840937)
2018-08-22 17:15:16;15;25.678937737376145;(10.58166556, 46.6840937)
2018-08-28 17:14:22;15;21.80436587669429;(10.58166556, 46.6840937)
2018-09-03 17:15:17;15;21.778947307790812;(10.58166556, 46.6840937)
2018-09-09 17:14:22;15;16.435515123371292;(10.58166556, 46.6840937)
2018-09-15 17:15:17;15;19.169859207925676;(10.58166556, 46.6840937)
2018-09-21 17:14:22;15;22.145842484943852;(10.58166556, 46.6840937)
2018-09-27 17:15:17;15;21.11860811045058;(10.58166556, 46.6840937)
2018-10-03 17:14:23;15;25.855551266546232;(10.58166556, 46.6840937)
2018-10-09 17:15:17;15;22.280257589745357;(10.58166556, 46.6840937)
2018-10-15 17:14:23;15;22.280257589745357;(10.58166556, 46.6840937)
2018-10-21 17:15:18;15;22.157069870118757;(10.58166556, 46.6840937)
2018-10-27 17:14:23;15;21.52213769999744;(10.58166556, 46.6840937)
2019-06-30 17:15:19;15;23.488411461533875;(10.58166556, 46.6840937)
2019-07-06 17:14:25;15;17.443717652622393;(10.58166556, 46.6840937)
2019-07-12 17:15:19;15;18.402166267819446;(10.58166556, 46.6840937)
2019-07-18 17:14:25;15;16.86103802921175;(10.58166556, 46.6840937)
2019-10-10 17:14:29;15;21.420044618435114;(10.58166556, 46.6840937)
2019-10-16 17:15:24;15;20.28903220103106;(10.58166556, 46.6840937)
2019-10-28 17:15:24;15;22.663835135922223;(10.58166556, 46.6840937)
2020-07-06 17:15:26;15;23.73008590513169;(10.58166556, 46.6840937)
2020-07-12 17:14:32;15;25.367205970212826;(10.58166556, 46.6840937)
2020-07-18 17:15:26;15;22.69263023568702;(10.58166556, 46.6840937)
2020-10-22 17:15:30;15;18.486851248867826;(10.58166556, 46.6840937)
2020-10-28 17:14:36;15;19.28083581519204;(10.58166556, 46.6840937)
2020-11-03 17:15:30;15;18.587588221180713;(10.58166556, 46.6840937)
2020-11-09 17:14:35;15;18.39471612975029;(10.58166556, 46.6840937)
2020-11-15 17:15:30;15;17.121953489474194;(10.58166556, 46.6840937)
2020-11-21 17:14:35;15;16.10894629761091;(10.58166556, 46.6840937)
2020-11-27 17:15:29;15;14.606806908653706;(10.58166556, 46.6840937)
2021-06-13 17:14:36;15;27.044636867025872;(10.58166556, 46.6840937)
2021-06-19 17:15:31;15;27.651387071361665;(10.58166556, 46.6840937)
2021-06-25 17:14:36;15;28.491605063578984;(10.58166556, 46.6840937)
2021-07-01 17:15:31;15;27.651387071361665;(10.58166556, 46.6840937)
2021-07-07 17:14:37;15;27.419027818940105;(10.58166556, 46.6840937)
2021-09-23 17:15:36;15;18.107056223191417;(10.58166556, 46.6840937)
2021-09-29 17:14:41;15;18.107056223191417;(10.58166556, 46.6840937)
2021-10-05 17:15:36;15;18.88131305455279;(10.58166556, 46.6840937)
2021-10-11 17:14:41;15;17.213352912117443;(10.58166556, 46.6840937)
2021-10-17 17:15:36;15;15.39592791562566;(10.58166556, 46.6840937)
2021-10-23 17:14:42;15;15.158685779811892;(10.58166556, 46.6840937)
2021-10-29 17:15:36;15;15.529834493925346;(10.58166556, 46.6840937)
2022-05-09 17:15:34;15;18.97402772305618;(10.58166556, 46.6840937)
2022-05-21 17:15:35;15;15.239138813898464;(10.58166556, 46.6840937)
2022-06-26 17:15:37;15;19.10294625889749;(10.58166556, 46.6840937)
2022-07-08 17:15:38;15;19.10294625889749;(10.58166556, 46.6840937)
2022-09-30 17:15:42;15;20.26920998834584;(10.58166556, 46.6840937)
2022-10-12 17:15:42;15;19.690501157774996;(10.58166556, 46.6840937)
2022-10-24 17:15:42;15;20.276307514427533;(10.58166556, 46.6840937)
2022-11-05 17:15:42;15;19.092246224770328;(10.58166556, 46.6840937)
2015-10-20 17:06:54;117;20.472661837593044;(10.58166556, 46.6840937)
2015-11-01 17:06:54;117;19.88094671086676;(10.58166556, 46.6840937)
2015-11-25 17:06:53;117;15.24003726529424;(10.58166556, 46.6840937)
2015-12-07 17:06:53;117;14.7013393348093;(10.58166556, 46.6840937)
2015-12-19 17:06:53;117;19.558473875352323;(10.58166556, 46.6840937)
2016-01-12 17:06:52;117;20.371568944898396;(10.58166556, 46.6840937)
2016-06-28 17:06:40;117;23.367946504820427;(10.58166556, 46.6840937)
2016-09-08 17:06:43;117;24.551690720164448;(10.58166556, 46.6840937)
2016-09-20 17:06:44;117;18.321775399635758;(10.58166556, 46.6840937)
2016-09-26 17:06:02;117;15.826334929093125;(10.58166556, 46.6840937)
2016-10-02 17:06:44;117;19.86536124244227;(10.58166556, 46.6840937)
2016-10-14 17:06:44;117;23.271017793121047;(10.58166556, 46.6840937)
2016-10-26 17:06:44;117;20.825723808600717;(10.58166556, 46.6840937)
2016-11-07 17:06:44;117;21.23562379763114;(10.58166556, 46.6840937)
2016-11-19 17:06:44;117;18.090826236069137;(10.58166556, 46.6840937)
2016-12-01 17:06:43;117;16.890383116164244;(10.58166556, 46.6840937)
2016-12-13 17:06:43;117;13.711855571788856;(10.58166556, 46.6840937)
2016-12-25 17:06:43;117;16.26896291257565;(10.58166556, 46.6840937)
2017-01-06 17:06:41;117;14.999216551051575;(10.58166556, 46.6840937)
2017-03-25 17:05:58;117;19.371170328194303;(10.58166556, 46.6840937)
2017-03-31 17:06:41;117;19.351170664272832;(10.58166556, 46.6840937)
2017-04-06 17:05:58;117;17.846789113731973;(10.58166556, 46.6840937)
2017-04-12 17:06:41;117;17.991425699916782;(10.58166556, 46.6840937)
2017-04-18 17:05:59;117;15.905069690203232;(10.58166556, 46.6840937)
2017-04-24 17:06:42;117;15.905069690203232;(10.58166556, 46.6840937)
2017-04-30 17:05:59;117;21.0258091501969;(10.58166556, 46.6840937)
2017-05-06 17:06:42;117;17.524962938266455;(10.58166556, 46.6840937)
2017-05-12 17:06:00;117;24.73374529499892;(10.58166556, 46.6840937)
2017-05-18 17:06:43;117;25.423468995162207;(10.58166556, 46.6840937)
2017-05-24 17:06:00;117;21.56276232873334;(10.58166556, 46.6840937)
2017-05-30 17:06:44;117;25.32850879217398;(10.58166556, 46.6840937)
2017-06-05 17:06:01;117;25.639677015112195;(10.58166556, 46.6840937)
2017-06-11 17:06:45;117;26.747577995190635;(10.58166556, 46.6840937)
2017-06-17 17:06:02;117;26.001175651445436;(10.58166556, 46.6840937)
2017-07-05 17:06:46;117;21.34216321674308;(10.58166556, 46.6840937)
2017-07-11 17:06:03;117;21.783059164402953;(10.58166556, 46.6840937)
2017-07-17 17:06:46;117;17.768263736706825;(10.58166556, 46.6840937)
2017-09-09 17:06:06;117;25.78555452616145;(10.58166556, 46.6840937)
2017-09-15 17:06:49;117;23.049799059788207;(10.58166556, 46.6840937)
2017-09-21 17:06:07;117;26.40214438213251;(10.58166556, 46.6840937)
2017-09-27 17:06:50;117;22.98541451743274;(10.58166556, 46.6840937)
2017-10-03 17:06:07;117;23.653887237363307;(10.58166556, 46.6840937)
