"Date","Track_200","Pred_200","Track_500","Pred_500","Station"
"2017-10-01 05:26:35",NA,NA,168,0.182126299707964,"S2"
"2017-10-02 17:14:54",NA,NA,15,0.163152692909153,"S2"
"2017-10-03 17:06:07",NA,NA,117,0.163152692909153,"S2"
"2017-10-07 05:26:01",NA,NA,168,0.172058781925859,"S2"
"2017-10-08 17:14:16",15,0.137354355895368,15,0.150230462678266,"S2"
"2017-10-09 17:06:50",117,0.126072220619523,117,0.125528618235182,"S2"
"2017-10-13 05:26:35",168,0.164449453896174,168,0.190074463348838,"S2"
"2017-10-14 17:14:54",15,0.15729985876279,15,0.175530438753322,"S2"
"2017-10-15 17:06:07",117,0.132497129157953,117,0.131622755343393,"S2"
"2017-10-19 05:26:01",168,0.124519428067938,168,0.130852671295638,"S2"
"2017-10-20 17:14:16",15,0.124122655791322,15,0.113348888193208,"S2"
"2017-10-21 17:06:50",117,0.137354355895368,117,0.15014784459175,"S2"
"2017-10-25 05:26:35",168,0.193056725083101,168,0.216467140684706,"S2"
"2017-10-26 17:14:54",15,0.146171376783283,15,0.140630587612975,"S2"
"2017-10-27 17:06:07",117,0.147629328080791,117,0.149496969221472,"S2"
"2017-10-31 05:26:02",168,0.144609178851965,168,0.168619485906602,"S2"
"2017-11-01 17:14:16",15,0.119987278129616,15,0.115809512599841,"S2"
"2017-11-02 17:06:50",117,0.119987278129616,117,0.116619708988534,"S2"
"2017-11-06 05:26:35",168,0.190453628027294,168,0.233674160324702,"S2"
"2017-11-07 17:14:54",15,0.125301137538545,15,0.116619708988534,"S2"
"2017-11-08 17:06:07",117,0.163920358376297,117,0.160443944109045,"S2"
"2017-11-12 05:26:01",168,0.193056725083101,168,0.217067542842148,"S2"
"2017-11-13 17:14:16",15,0.144212406575349,15,0.134722221821494,"S2"
"2017-11-14 17:06:50",117,0.132839974799321,117,0.134722221821494,"S2"
"2018-06-18 17:06:51",NA,NA,117,0.16283113281899,"S2"
"2018-06-22 05:26:37",NA,NA,168,0.175957465767338,"S2"
"2018-06-23 17:15:12",NA,NA,15,0.168459860159893,"S2"
"2018-06-24 17:06:09",NA,NA,117,0.161115255342906,"S2"
"2018-06-28 05:26:03",NA,NA,168,0.18788071787739,"S2"
"2018-06-30 17:06:52",NA,NA,117,0.121237457074617,"S2"
"2018-07-04 05:26:37",NA,NA,168,0.218244641425905,"S2"
"2018-07-05 17:15:13",NA,NA,15,0.149946672614618,"S2"
"2018-07-06 17:06:09",NA,NA,117,0.125247896926003,"S2"
"2018-07-10 05:26:20",NA,NA,168,0.176084511199779,"S2"
"2018-07-11 17:14:19",NA,NA,15,0.177115301289671,"S2"
"2018-07-12 17:06:53",NA,NA,117,0.15566115804444,"S2"
"2018-07-16 05:26:38",NA,NA,168,0.2187034341538,"S2"
"2018-07-17 17:15:14",NA,NA,15,0.177115301289671,"S2"
"2018-07-18 17:06:10",NA,NA,117,0.160446609501273,"S2"
"2018-08-05 17:06:54",NA,NA,117,0.194889733912581,"S2"
"2018-08-09 05:26:39",NA,NA,168,0.211204829535385,"S2"
"2018-08-10 17:15:15",NA,NA,15,0.202220862075893,"S2"
"2018-08-11 17:06:11",NA,NA,117,0.19091890244949,"S2"
"2018-08-15 05:26:22",NA,NA,168,0.200563853273546,"S2"
"2018-08-16 17:14:21",NA,NA,15,0.206495924418625,"S2"
"2018-08-17 17:06:55",NA,NA,117,0.204016693468079,"S2"
"2018-08-21 05:26:40",NA,NA,168,0.200142745619022,"S2"
"2018-08-22 17:15:16",NA,NA,15,0.173785469104374,"S2"
"2018-08-23 17:06:12",NA,NA,117,0.167955894642284,"S2"
"2018-08-27 05:26:23",NA,NA,168,0.154779481185974,"S2"
"2018-08-28 17:14:22",NA,NA,15,0.179221814303847,"S2"
"2018-08-29 17:06:56",NA,NA,117,0.164532460501307,"S2"
"2018-09-02 05:26:41",NA,NA,168,0.247043828772996,"S2"
"2018-09-03 17:15:17",NA,NA,15,0.210941687239741,"S2"
"2018-09-04 17:06:13",NA,NA,117,0.162830757208474,"S2"
"2018-09-08 05:26:24",168,0.176905595058325,168,0.243212366011973,"S2"
"2018-09-09 17:14:22",15,0.17773393583408,15,0.184752335659898,"S2"
"2018-09-10 17:06:56",117,0.173261777236979,117,0.186371993635637,"S2"
"2018-09-14 05:26:41",168,0.165465137241245,168,0.185860838756039,"S2"
"2018-09-15 17:15:17",15,0.165711009959457,15,0.186371993635637,"S2"
"2018-09-16 17:06:13",117,0.180608415121885,117,0.178874862237079,"S2"
"2018-09-20 05:26:24",168,0.136084929557387,168,0.20892655796711,"S2"
"2018-09-21 17:14:22",15,0.141941471503363,15,0.172511143421231,"S2"
"2018-09-22 17:06:56",117,0.147950268208091,117,0.16732916086103,"S2"
"2018-09-26 05:26:41",168,0.129301644368617,168,0.145115058042792,"S2"
"2018-09-27 17:15:17",15,0.167125519733843,15,0.193344701609985,"S2"
"2018-09-28 17:06:13",117,0.124427221224588,117,0.135600029228628,"S2"
"2018-10-02 05:26:24",168,0.16117038585065,168,0.154602107045285,"S2"
"2018-10-03 17:14:23",15,0.144279680011996,15,0.16732916086103,"S2"
"2018-10-04 17:06:56",117,0.124070309842505,117,0.134486941609154,"S2"
"2018-10-08 05:26:42",168,0.124062213797349,168,0.144462816858095,"S2"
"2018-10-09 17:15:17",15,0.134503542238683,15,0.148091571797669,"S2"
"2018-10-10 17:06:14",117,0.115598685429718,117,0.136003950146692,"S2"
"2018-10-14 05:26:25",168,0.138822506333785,168,0.1537648080391,"S2"
"2018-10-15 17:14:23",15,0.119179919847793,15,0.129827809273542,"S2"
"2018-10-16 17:06:57",117,0.113055864050171,117,0.129017612884849,"S2"
"2018-10-20 05:26:42",168,0.121749280302337,168,0.134392537234317,"S2"
"2018-10-21 17:15:18",15,0.106105411644937,15,0.128370226883294,"S2"
"2018-10-22 17:06:14",117,0.116443380759939,117,0.127080778401678,"S2"
"2018-10-26 05:26:25",168,0.12878681757142,168,0.135509201998164,"S2"
"2018-10-27 17:14:23",15,0.214800160686972,15,0.20324401956039,"S2"
"2018-10-28 17:06:57",117,0.214800160686972,117,0.221060453583721,"S2"
"2019-06-18 17:15:18",15,0.202162467584536,15,0.17365418586776,"S2"
"2019-06-19 17:06:15",117,0.19800225134132,117,0.165260539296283,"S2"
"2019-06-23 05:26:03",168,0.158821795479225,168,0.195888030060284,"S2"
"2019-06-25 17:06:58",117,0.154699538407505,117,0.167475203092227,"S2"
"2019-06-29 05:26:43",168,0.183125674015872,168,0.170177726816571,"S2"
"2019-06-30 17:15:19",15,0.166009662581545,15,0.171333490412519,"S2"
"2019-07-01 17:06:15",117,0.178277505054568,117,0.171333490412519,"S2"
"2019-09-09 05:26:47",168,0.174511242518681,168,0.223262696809248,"S2"
"2019-09-10 17:15:23",15,0.170523249649728,15,0.163468532245029,"S2"
"2019-09-11 17:06:19",117,0.167192683832485,117,0.157589623882222,"S2"
"2019-09-15 05:26:08",168,0.141268402164646,168,0.182005628997802,"S2"
"2019-09-16 17:14:29",15,0.159854220257648,15,0.149613757660017,"S2"
"2019-09-17 17:07:02",117,0.147823305047203,117,0.145519784927284,"S2"
"2019-09-21 05:26:48",168,0.116158056917357,168,0.14378981825335,"S2"
