"Date","Track_100","Pred_100","Track_20","Pred_20","Track_50","Pred_50","Station"
"2018-07-28 05:27:04",168,0.211624694592153,168,0.228879475245506,168,0.218634931125575,"B3"
"2018-07-29 17:15:14",15,0.216777885430473,15,0.232345365422712,15,0.225442180945368,"B3"
"2018-07-30 17:06:11",117,0.206676619818898,117,0.220916023928444,117,0.212465892821352,"B3"
"2018-08-03 05:26:22",168,0.214570736790827,168,0.225402683617383,168,0.211975244857664,"B3"
"2018-08-04 17:14:20",15,0.208535520258077,15,0.221030819351222,15,0.224543959034232,"B3"
"2018-08-05 17:06:54",117,0.234000418478828,117,0.228183316364166,117,0.213160017555504,"B3"
"2018-08-09 05:27:04",168,0.2279753062818,168,0.2261424755843,168,0.179029389297632,"B3"
"2018-08-10 17:15:15",15,0.25144743283306,15,0.24357244199444,15,0.200591303378936,"B3"
"2018-08-11 17:06:11",117,0.241714580720098,117,0.244534130744661,117,0.21405823946664,"B3"
"2018-08-15 05:26:22",168,0.217441189684461,168,0.222552483917149,168,0.193877731918389,"B3"
"2018-08-16 17:14:21",15,0.247684581096402,15,0.244534130744661,15,0.21405823946664,"B3"
"2018-08-17 17:06:55",117,0.234000418478828,117,0.228183316364166,117,0.213160017555504,"B3"
"2018-08-21 05:27:05",168,0.241714580720098,168,0.247849582148072,168,0.21405823946664,"B3"
"2018-08-22 17:15:16",15,0.230630442710821,15,0.214339203129803,15,0.170555647532602,"B3"
"2018-08-23 17:06:12",117,0.235664218621134,117,0.227476102516716,117,0.211318708026696,"B3"
"2018-08-27 05:26:23",168,0.218098569993742,168,0.218691805158901,168,0.222934853432126,"B3"
"2018-08-28 17:14:22",15,0.233991871773439,15,0.214745834677821,15,0.206231037968727,"B3"
"2018-08-29 17:06:56",117,0.216756170768113,117,0.216575983858532,117,0.221208293555183,"B3"
"2018-09-02 05:27:06",168,0.208009489059074,168,0.214317200563979,168,0.20952985845042,"B3"
"2018-09-03 17:15:17",15,0.222716853388313,15,0.218224571374003,15,0.220896413364168,"B3"
"2018-09-04 17:06:13",117,0.21981123830341,117,0.211622152852662,117,0.214317123010322,"B3"
"2018-09-08 05:26:24",168,0.225428785585203,168,0.217421846477877,168,0.216398143134802,"B3"
"2018-09-09 17:14:22",15,0.222726171144417,15,0.215246605511676,15,0.221208293555183,"B3"
"2018-09-10 17:06:56",117,0.218098569993742,117,0.213532257447628,117,0.222934853432126,"B3"
"2018-09-14 05:27:06",168,0.226602354537871,168,0.225573420869265,168,0.217314071967426,"B3"
"2018-09-15 17:15:17",15,0.228607801438239,15,0.211979173213295,15,0.221093543903318,"B3"
"2018-09-16 17:06:13",117,0.227210615824523,117,0.212686387060745,117,0.222934853432126,"B3"
"2018-09-20 05:26:24",168,0.225200996085258,168,0.229973577226153,168,0.210070040185727,"B3"
"2018-09-21 17:14:22",15,0.218514184834934,15,0.227798336259952,15,0.214880190606108,"B3"
"2018-09-22 17:06:56",117,0.204162098145834,117,0.220183966786796,117,0.205325181248021,"B3"
"2018-09-26 05:27:06",168,0.205848232989705,168,0.194437975350164,168,0.189641829325857,"B3"
"2018-09-27 17:15:17",15,0.209820504390792,15,0.22880122537586,15,0.223280563091364,"B3"
"2018-09-28 17:06:13",117,0.213505600041618,117,0.237914534877753,117,0.225007122968307,"B3"
"2018-10-02 05:26:24",168,0.20893278527903,168,0.229837876495817,168,0.223165813439499,"B3"
"2018-10-03 17:14:23",15,0.211818233366009,15,0.201262425135453,15,0.189641829325857,"B3"
"2018-10-04 17:06:56",117,0.205848232989705,117,0.208104679694764,117,0.198635705086669,"B3"
"2018-10-08 05:27:07",168,0.221182653311784,168,0.233268355830882,168,0.21083524325107,"B3"
"2018-10-09 17:15:17",15,0.222668326918944,15,0.206282553837947,15,0.192906085559619,"B3"
"2018-10-10 17:06:14",117,0.21669832654264,117,0.206282553837947,117,0.192906085559619,"B3"
"2018-10-14 05:26:25",168,0.219928965150069,168,0.230243694715943,168,0.208589437481783,"B3"
"2018-10-15 17:14:23",15,0.228934483927407,15,0.22853289641375,15,0.217371953548394,"B3"
"2018-10-16 17:06:57",117,0.21669832654264,117,0.213048492036334,117,0.192906085559619,"B3"
"2018-10-20 05:27:07",168,0.222964483551103,168,0.233975569678332,168,0.217371953548394,"B3"
"2018-10-21 17:15:18",15,0.228318581015366,15,0.223761799386432,15,0.207550215416854,"B3"
"2018-10-22 17:06:14",117,0.219928965150069,117,0.224801021451361,117,0.208589437481783,"B3"
"2018-10-26 05:26:25",168,0.198798372055483,168,0.235628798207872,168,0.224818093497198,"B3"
"2018-10-27 17:14:23",15,0.190525725019331,15,0.219087880796866,15,0.214149998023586,"B3"
"2018-10-28 17:06:57",117,0.169765028432563,117,0.210246090497948,117,0.182566445814149,"B3"
"2018-11-01 05:27:07",168,0.193762697843007,168,0.233196927081047,168,0.223091533620255,"B3"
"2018-11-02 17:15:17",15,0.190525725019331,15,0.219087880796866,15,0.214149998023586,"B3"
"2018-11-03 17:06:14",117,0.193622304950407,117,0.2340068261456,117,0.223657138014577,"B3"
"2018-11-07 05:26:02",168,0.172061964261531,168,0.220735201781407,168,0.19103288091632,"B3"
"2018-11-08 17:14:23",15,0.172061964261531,15,0.233899777253037,15,0.216200363075395,"B3"
"2018-11-09 17:06:56",117,0.172061964261531,117,0.233139322523039,117,0.216200363075395,"B3"
"2018-11-13 05:27:06",168,0.167925518474632,168,0.220735201781407,168,0.19103288091632,"B3"
"2018-11-14 17:15:17",15,0.176699779446835,15,0.22962113819469,15,0.224471275585039,"B3"
"2018-11-15 17:06:14",117,0.175955461609997,117,0.233899777253037,117,0.216200363075395,"B3"
"2019-05-25 17:15:17",15,0.192578453790233,15,0.213335219704594,15,0.198872147292728,"B3"
"2019-05-26 17:06:13",117,0.188268739543442,117,0.226919209671549,117,0.227164135214101,"B3"
"2019-05-30 05:26:02",168,0.189995299420385,168,0.230426070899632,168,0.228890695091044,"B3"
"2019-05-31 17:14:23",15,0.199392211569841,15,0.236536893824445,15,0.244892957845792,"B3"
"2019-06-01 17:06:56",117,0.193422211193537,117,0.236536893824445,117,0.244892957845792,"B3"
"2019-06-05 05:27:06",168,0.19073263381856,168,0.226006112284125,168,0.243243273598497,"B3"
"2019-06-06 17:15:17",15,0.17995930402126,15,0.213850796872526,15,0.195032673804545,"B3"
"2019-06-07 17:06:14",117,0.19087302671116,117,0.236536893824445,117,0.244892957845792,"B3"
"2019-06-12 17:14:23",15,0.198889534900928,15,0.230968810230565,15,0.23796124042079,"B3"
"2019-06-13 17:06:57",117,0.192919534524624,117,0.230968810230565,117,0.23796124042079,"B3"
"2019-06-17 05:27:07",168,0.189189034230399,168,0.260308681930976,168,0.268937936941941,"B3"
"2019-06-18 17:15:18",15,0.190102230068704,15,0.271975746276076,15,0.259442735905662,"B3"
"2019-06-19 17:06:15",117,0.197234407186441,117,0.26297850271012,117,0.272098933021401,"B3"
"2019-06-23 05:26:03",168,0.202230487735877,168,0.266526463757492,168,0.284996996908162,"B3"
"2019-06-25 17:06:58",117,0.19905066163581,117,0.254966642988559,117,0.242881088854413,"B3"
"2019-06-29 05:27:08",168,0.210558816009152,168,0.276617522306893,168,0.285011323574129,"B3"
"2019-06-30 17:15:19",15,0.206284600880697,15,0.290597766940764,15,0.282533561228574,"B3"
"2019-07-01 17:06:15",117,0.202230487735877,117,0.274068120503409,117,0.284996996908162,"B3"
"2019-07-05 05:26:04",168,0.223002039544366,168,0.191769095239688,168,0.231901344745894,"B3"
"2019-07-06 17:14:25",15,0.211587478781155,15,0.236864762208042,15,0.237749175331402,"B3"
"2019-07-07 17:06:58",117,0.238377390612227,117,0.20998526776544,117,0.250633382170609,"B3"
"2019-07-11 05:27:08",168,0.244387818102301,168,0.207566717971972,168,0.253146040145151,"B3"
"2019-07-12 17:15:19",15,0.219248907900485,15,0.191481595938425,15,0.239001916479699,"B3"
"2019-07-13 17:06:16",117,0.241441775903627,117,0.20998526776544,117,0.25369776746201,"B3"
"2019-07-17 05:26:05",168,0.224948907083902,168,0.191031721091483,168,0.239001916479699,"B3"
"2019-07-18 17:14:25",15,0.244599184704791,15,0.227563057755684,15,0.232972425517003,"B3"
"2019-07-19 17:06:59",117,0.234244545971276,117,0.229507925012327,117,0.239863596061864,"B3"
"2019-07-23 05:27:09",168,0.243398606208724,168,0.229009946785253,168,0.220318448621559,"B3"
"2019-07-24 17:15:20",15,0.240309431874648,15,0.230738360730916,15,0.228936179043363,"B3"
"2019-07-25 17:06:17",117,0.234339431498344,117,0.230738360730916,117,0.228936179043363,"B3"
"2019-07-29 05:26:05",168,0.228023255140863,168,0.21348238921985,168,0.189698533580218,"B3"
"2019-07-30 17:14:26",15,0.238582871997705,15,0.232452708794964,15,0.22720961916642,"B3"
"2019-07-31 17:07:00",117,0.246462991500125,117,0.23050784153832,117,0.220318448621559,"B3"
"2019-08-04 05:27:10",168,0.243398606208724,168,0.229009946785253,168,0.226897738975406,"B3"
"2019-08-05 17:15:21",15,0.221532049848184,15,0.202817706611597,15,0.180907573133141,"B3"
"2019-08-06 17:06:18",117,0.246462991500125,117,0.23050784153832,117,0.220318448621559,"B3"
"2019-08-10 05:26:06",168,0.249409033698799,168,0.225493654246667,168,0.213658762353648,"B3"
"2019-08-11 17:14:27",15,0.199956234844641,15,0.213613805438563,15,0.225382444749822,"B3"
"2019-08-12 17:07:01",117,0.207081200854052,117,0.245875779137329,117,0.21849682775557,"B3"
"2019-08-16 05:27:11",168,0.218448065571586,168,0.213576730029358,168,0.24386059567405,"B3"
"2019-08-17 17:15:22",15,0.212792641124337,15,0.235613132617614,15,0.244950481419417,"B3"
"2019-08-18 17:06:18",117,0.194467719426013,117,0.234842992584399,117,0.198497061067723,"B3"
"2019-08-22 05:26:07",168,0.221394107770259,168,0.210099938401235,168,0.240263637415651,"B3"
"2019-08-24 17:07:01",117,0.218492640307753,117,0.235613132617614,117,0.244950481419417,"B3"
"2019-08-28 05:27:11",168,0.20517761137245,168,0.232224310332001,168,0.24411194100984,"B3"
"2019-08-29 17:15:22",15,0.198056407698836,15,0.209126306936835,15,0.21781805772803,"B3"
